,id,belongs_to_collection_True,budget,language_enc,popularity,year,month,count_genre,count_country,count_company,count_splang,count_cast,count_crew,count_staff,count_keyword,castWt,prodcoWt,keywordWt,crewWt,teamWt,inEnglish
576,577,1,16000000,0,8.899417999999999,1990,8,3,1,2,1,21,60,81,11,402,13,198,1270,1685,1
2657,2658,0,13000000,0,3.9606220000000003,1999,8,1,3,1,2,15,16,31,3,322,0,58,343,665,1
339,340,0,11000000,0,2.27258,1970,1,2,1,2,1,10,17,27,5,204,24,82,426,654,1
2539,2540,0,0,0,5.256959999999999,2008,7,4,1,2,1,13,3,16,1,339,13,11,78,430,1
2935,2936,0,90000000,0,10.81552,2004,6,3,1,3,1,22,19,41,3,377,35,30,329,741,1
925,926,0,5000000,0,7.392294000000001,2014,3,2,2,4,1,10,6,16,3,162,79,50,168,409,1
265,266,0,15000000,0,10.271871,2002,12,2,1,2,1,18,27,45,11,351,32,159,606,989,1
376,377,1,30000000,0,5.1543730000000005,1998,11,2,1,3,1,13,8,21,9,272,37,158,225,534,1
2022,2023,0,42000000,0,10.528172999999999,2012,1,3,1,2,1,56,27,83,7,1436,29,125,727,2192,1
1463,1464,0,950000,0,9.62025,2005,1,2,1,1,1,5,15,20,40,120,10,710,310,440,1
271,272,0,72500000,0,6.936688,2006,8,1,1,2,1,24,14,38,15,536,2,323,296,834,1
696,697,0,0,0,11.950477000000001,1992,10,2,2,1,2,58,9,67,2,1373,0,19,190,1563,1
2973,2974,0,0,0,3.868014,1985,8,4,1,2,1,12,13,25,3,253,24,56,245,522,1
244,245,0,0,0,2.7384209999999998,1979,4,3,1,2,1,32,14,46,6,785,24,116,334,1143,1
2813,2814,0,11930000,0,7.956860000000001,2015,10,1,1,5,1,16,39,55,6,354,119,128,918,1391,1
476,477,0,18000000,0,2.471038,1992,3,2,1,1,1,7,2,9,3,121,0,49,24,145,1
2785,2786,0,0,4,0.625099,2001,4,4,1,3,0,9,8,17,0,167,47,0,134,348,0
2843,2844,0,60000000,0,14.336186999999999,2013,8,6,1,4,1,22,12,34,8,522,78,154,275,875,1
2298,2299,0,0,21,4.472892,2008,7,2,1,1,1,20,4,24,3,440,13,27,82,535,0
2448,2449,0,60000000,0,12.149946,2001,3,3,2,4,4,0,0,0,43,0,54,738,0,54,1
2783,2784,0,36000000,0,8.867562,2002,2,3,1,3,2,15,118,133,7,282,23,105,3320,3625,1
2953,2954,0,8500000,0,6.03633,2000,9,4,1,0,2,15,17,32,17,296,0,266,322,618,1
2982,2983,0,500000,0,4.8938120000000005,2012,9,1,1,1,1,15,15,30,0,319,12,0,379,710,1
2159,2160,0,3500159,0,6.262677,2002,4,3,4,4,2,13,22,35,11,245,40,159,301,586,1
250,251,1,12560000,4,4.0529910000000005,2001,2,1,1,5,1,53,6,59,0,1314,72,0,125,1511,0
413,414,0,800000,6,0.170979,2006,12,2,1,3,1,22,2,24,0,488,20,0,31,539,0
545,546,0,5800000,0,0.906143,2006,9,3,1,3,1,32,28,60,4,884,64,60,661,1609,1
1193,1194,0,10000000,0,3.492576,2002,10,2,2,3,3,6,16,22,4,115,57,57,334,506,1
738,739,0,40000000,0,14.384554000000001,2016,9,2,2,3,1,39,67,106,5,927,37,106,1657,2621,1
310,311,0,15000000,0,10.445867,2009,3,3,3,3,1,19,25,44,6,391,53,173,631,1075,1
1979,1980,1,11715578,11,6.004257,2008,12,3,1,1,3,13,8,21,13,319,5,187,170,494,0
893,894,0,25000000,0,6.570917999999999,1999,8,2,1,4,2,14,4,18,5,308,42,73,64,414,1
1131,1132,0,3537415,17,9.117054,2016,7,2,2,9,3,17,22,39,27,428,137,562,526,1091,1
1449,1450,0,0,0,5.695003,1992,4,3,1,3,1,17,16,33,5,280,24,73,334,638,1
2907,2908,0,0,0,6.892828999999999,1986,3,3,1,3,1,15,49,64,8,287,42,134,1082,1411,1
15,16,0,500000,3,1.018477,2010,10,3,1,1,1,13,25,38,2,319,5,36,653,977,0
1950,1951,0,35000000,0,10.08043,2008,10,1,2,6,3,17,17,34,3,311,98,54,294,703,1
721,722,0,800000,0,7.137026,2003,1,1,1,0,1,6,2,8,8,126,0,147,38,164,1
1420,1421,0,3000000,0,1.017103,2007,5,1,1,2,2,15,9,24,0,348,40,0,246,634,1
2633,2634,1,13000000,0,8.502529,2002,7,2,1,1,1,30,6,36,4,725,4,71,111,840,1
981,982,0,1000000,0,1.7958490000000003,2000,2,3,1,0,3,15,7,22,8,358,0,130,209,567,1
1874,1875,0,0,0,0.229233,2007,1,3,1,0,1,6,1,7,0,117,0,0,16,133,0
1539,1540,0,10000000,0,3.0337970000000003,2011,6,1,1,5,2,12,31,43,7,268,84,107,691,1043,1
2530,2531,0,70000000,0,13.842332999999998,2007,8,3,2,5,2,19,22,41,14,375,81,230,391,847,1
1550,1551,1,145000000,0,12.256689,2014,6,6,1,2,1,17,29,46,11,343,11,230,727,1081,1
2422,2423,1,0,0,3.6597449999999996,1983,2,3,1,1,2,75,11,86,4,1804,0,74,246,2050,1
363,364,0,15400000,4,8.400049000000001,2012,5,2,2,16,3,14,36,50,7,326,304,172,920,1550,1
2768,2769,0,225000,0,0.466236,2012,11,2,1,1,1,3,2,5,5,38,13,68,31,82,1
182,183,0,0,0,10.313689,1991,5,2,1,2,3,15,11,26,3,271,17,40,182,470,1
985,986,0,0,0,0.23551799999999998,2011,7,2,1,1,1,7,11,18,0,209,6,0,348,563,1
1990,1991,1,5000000,0,6.199806,1988,10,2,1,1,1,24,9,33,15,536,4,265,175,715,1
1194,1195,0,0,0,4.148276,2006,5,3,3,2,1,7,27,34,12,163,26,202,607,796,1
1769,1770,1,0,0,11.443544000000001,2006,8,4,1,1,2,10,9,19,7,232,2,143,215,449,1
1675,1676,0,20000000,0,9.059459,1989,9,2,1,3,2,10,26,36,11,172,43,142,557,772,1
1121,1122,0,4000000,0,8.16339,2006,7,2,1,4,1,47,17,64,21,1051,57,350,312,1420,1
187,188,0,259000,0,0.722511,1928,11,2,1,1,1,11,8,19,2,248,5,28,178,431,1
619,620,0,0,16,5.472430999999999,1982,12,3,3,4,4,18,14,32,8,466,61,130,357,884,1
1612,1613,0,14000000,0,8.307210000000001,1993,9,1,1,1,4,15,13,28,8,329,16,110,267,612,1
1175,1176,0,0,0,6.341259,2009,1,1,2,2,1,22,11,33,9,457,28,172,296,781,1
1182,1183,0,90000000,0,24.30526,1997,5,5,1,2,3,114,134,248,26,3050,0,462,3413,6463,1
2384,2385,0,0,0,0.40773200000000004,2001,3,1,1,2,1,0,0,0,0,0,20,0,0,20,1
2715,2716,0,43000000,0,8.889064,2002,4,2,1,1,1,12,57,69,4,267,0,75,1301,1568,1
614,615,1,6000000,0,8.522673,1961,4,4,2,2,3,24,41,65,6,440,16,82,1068,1524,1
1513,1514,0,10000000,0,6.370105000000001,2000,2,4,1,2,1,16,2,18,3,337,17,41,45,399,1
1466,1467,0,50000000,0,10.337211,2013,1,3,2,6,1,23,24,47,16,545,65,320,581,1191,1
401,402,0,3000000,1,0.904409,2002,6,2,1,0,4,10,2,12,0,204,0,0,47,251,1
994,995,0,0,0,7.122938,1991,3,3,1,2,1,13,33,46,4,247,16,53,823,1086,1
934,935,1,40000000,0,49.247505,2017,2,3,1,3,2,0,0,0,6,0,40,100,0,40,1
371,372,0,13100000,1,1.417392,2011,4,4,1,1,1,9,24,33,0,213,5,0,498,716,0
1922,1923,0,31115000,0,8.591238,1963,6,3,3,3,2,23,37,60,4,454,29,76,738,1221,1
2306,2307,1,0,14,6.518028,2009,6,4,1,1,1,5,6,11,0,106,5,0,133,244,0
593,594,1,3000000,0,11.303239999999999,2013,4,2,2,5,3,17,35,52,11,412,60,135,729,1201,1
1910,1911,0,180000000,0,11.481378999999999,2007,12,2,2,4,4,29,32,61,9,599,49,150,601,1249,1
726,727,0,0,17,4.912681,2012,3,1,1,3,1,12,29,41,7,269,45,104,641,955,0
826,827,0,3860000,7,8.959821,2013,1,3,2,6,3,14,10,24,4,298,97,76,197,592,0
1674,1675,0,28000000,0,5.715737,2001,10,2,1,3,1,19,27,46,6,442,28,100,596,1066,1
687,688,0,0,0,11.966566,1990,9,2,1,2,3,21,6,27,5,395,21,84,157,573,1
2215,2216,0,38000000,0,7.824961999999999,2010,10,3,1,2,1,20,83,103,9,443,26,155,2112,2581,1
136,137,1,0,0,2.490032,2012,5,2,1,0,1,17,3,20,6,367,0,107,77,444,1
2764,2765,0,1556288,0,0.195677,2014,11,2,1,0,2,5,3,8,7,139,0,135,72,211,1
628,629,0,6000000,0,7.873407,2016,11,1,1,4,2,28,23,51,8,661,76,113,572,1309,1
334,335,0,1,10,0.43849,2003,5,2,1,0,1,10,4,14,0,251,0,0,99,350,0
390,391,0,6843500,5,3.8000730000000003,2012,12,1,1,1,1,9,1,10,0,188,16,0,12,216,0
2309,2310,0,2200000,0,17.112594,1971,12,2,2,2,1,19,13,32,15,296,24,277,247,567,1
1109,1110,1,9000000,0,19.827545999999998,1988,11,2,1,1,1,6,9,15,14,86,0,226,241,327,1
1737,1738,0,2000000,0,2.812182,2004,9,3,2,0,1,11,10,21,9,260,0,148,204,464,1
2698,2699,0,5000000,8,3.138159,2016,9,2,1,4,3,16,9,25,10,392,85,136,163,640,1
710,711,0,0,0,14.331454,2011,6,2,5,5,1,17,34,51,17,374,80,330,772,1226,1
1039,1040,0,0,0,3.751532,2012,9,2,1,1,1,4,3,7,5,73,13,81,56,142,1
2714,2715,0,3000000,0,3.8912430000000002,1981,5,2,1,1,1,29,45,74,4,720,5,86,1036,1761,1
1850,1851,0,0,0,6.741159,2006,1,1,1,2,2,22,24,46,5,434,14,92,426,874,1
2595,2596,1,12000000,0,6.498789,2002,4,2,1,1,1,12,12,24,6,257,5,90,220,482,1
1561,1562,0,7000000,0,7.791952,1988,2,2,1,1,1,19,22,41,30,543,0,640,516,1059,1
2757,2758,0,0,0,7.5634440000000005,2012,8,3,1,3,3,14,5,19,0,325,62,0,112,499,1
1594,1595,1,12000000,0,6.140116,2008,10,3,1,3,1,16,11,27,5,340,51,109,228,619,1
2750,2751,1,3000000,2,10.616859,2003,1,4,1,2,1,13,16,29,13,317,29,271,213,559,0
1112,1113,0,42000000,0,11.214779,2017,5,2,1,3,3,48,37,85,7,1498,49,126,890,2437,1
465,466,0,0,0,10.638289,1987,10,3,1,1,1,9,7,16,5,169,5,79,118,292,1
1560,1561,0,1200000,0,8.471302,1983,3,3,1,2,1,14,14,28,2,295,27,31,283,605,1
1223,1224,1,20000000,0,8.129407,2010,8,2,1,2,2,21,18,39,7,467,20,98,403,890,1
1953,1954,0,6500000,0,9.3806,1980,6,3,1,2,1,14,19,33,27,310,17,482,403,730,1
2966,2967,0,40000000,0,11.366417,1997,7,6,1,3,1,10,16,26,5,200,35,105,319,554,1
2348,2349,0,0,0,2.787833,1987,5,2,1,1,1,16,4,20,5,287,5,57,70,362,1
1508,1509,0,30000000,0,2.899809,1997,2,2,1,3,1,30,25,55,1,596,61,17,614,1271,1
1104,1105,0,13500000,17,8.969705000000001,2016,2,4,2,4,4,10,14,24,8,288,64,131,262,614,1
1988,1989,0,10000000,0,5.611184,1988,8,3,1,3,1,25,38,63,5,515,22,104,731,1268,1
338,339,1,30000000,0,9.783762,2005,6,1,2,3,2,17,20,37,6,368,58,103,460,886,1
215,216,0,35000000,0,7.321172,2013,2,2,1,3,1,38,37,75,0,985,46,0,778,1809,1
1615,1616,0,30000000,0,11.589835,2009,8,1,4,10,6,43,78,121,20,1132,139,333,1832,3103,1
1916,1917,0,12000000,0,16.415498,1997,12,3,1,1,1,32,9,41,6,675,0,73,141,816,1
2514,2515,0,55000000,0,17.618057,2014,9,3,1,6,1,38,82,120,27,914,76,488,1870,2860,1
2804,2805,1,220000,8,9.972591,1992,9,3,2,1,1,7,11,18,5,172,0,110,241,413,0
1592,1593,0,1250000,0,8.731330999999999,1945,11,1,1,1,1,59,23,82,12,1423,3,230,466,1892,1
2240,2241,1,2000000,0,12.805294,2010,6,3,1,3,1,9,13,22,8,206,47,172,278,531,1
1684,1685,0,2153912,12,0.334881,2014,2,2,1,1,1,6,7,13,3,120,7,41,132,259,0
2522,2523,1,3600000,0,13.520764000000002,1987,3,3,1,2,1,9,21,30,15,156,25,351,428,609,1
816,817,0,12000000,0,9.592265,1996,2,1,1,3,1,17,10,27,5,375,30,65,238,643,1
1067,1068,0,6500000,0,8.254209,1976,12,4,1,3,1,31,16,47,8,608,48,158,392,1048,1
2003,2004,1,35000000,0,13.495247,1998,4,3,1,1,1,66,30,96,16,1702,5,292,613,2320,1
274,275,0,65000000,0,10.237996,1998,12,2,1,1,1,16,32,48,3,322,10,72,734,1066,1
2244,2245,0,15000000,0,9.020372,2005,10,4,5,1,1,30,39,69,13,524,0,252,805,1329,1
865,866,0,50000000,0,5.91265,2006,11,1,2,4,1,14,5,19,8,238,66,133,96,400,1
101,102,0,60000000,0,11.93646,2001,12,2,1,3,1,38,60,98,14,633,15,144,1295,1943,1
1501,1502,0,18000000,0,7.521346,1989,12,1,1,2,1,17,44,61,6,325,30,109,1068,1423,1
2149,2150,1,40000000,0,7.622875,2006,1,2,1,9,1,9,11,20,10,221,147,157,188,556,1
171,172,0,0,0,5.524866,1987,10,4,1,1,1,6,3,9,4,89,11,51,47,147,1
107,108,0,72000000,0,20.755149,1995,5,4,1,3,4,55,67,122,8,1063,52,151,1531,2646,1
1862,1863,1,50000000,0,9.35239,2005,6,5,1,2,1,16,109,125,5,297,14,87,2949,3260,1
1521,1522,0,130000000,0,10.747641999999999,2013,5,3,1,3,1,19,86,105,1,485,29,11,2291,2805,1
2987,2988,0,0,0,1.292125,1989,1,2,1,1,1,11,13,24,11,234,7,201,315,556,1
2202,2203,0,70000000,0,12.687521,2016,9,4,1,4,1,15,12,27,3,339,63,47,225,627,1
2054,2055,1,134000,0,5.110716,1942,12,3,1,1,3,8,14,22,13,167,0,263,279,446,1
1764,1765,0,3000000,0,8.851646,1957,10,3,2,2,3,15,11,26,8,270,15,116,157,442,1
2033,2034,0,0,0,7.655603,2006,1,2,1,1,2,54,27,81,5,1220,6,69,594,1820,1
1962,1963,0,0,0,5.244654,2006,1,1,1,1,1,20,22,42,3,385,0,68,397,782,1
2250,2251,0,0,0,4.0609660000000005,2015,5,3,1,3,1,12,15,27,0,312,50,0,332,694,1
2340,2341,0,30000000,0,12.09096,1996,7,2,2,2,1,16,31,47,6,299,4,83,595,898,1
2575,2576,0,250000,0,4.2976540000000005,2011,12,1,1,0,1,1,7,8,1,14,0,8,211,225,1
1924,1925,1,65000000,0,9.170332,2008,5,3,1,3,1,25,27,52,14,502,33,260,624,1159,1
295,296,1,0,12,1.763116,2009,4,3,1,1,1,29,8,37,1,711,9,3,202,922,0
712,713,0,40000000,0,13.876881,2006,2,3,1,6,1,7,12,19,5,138,80,85,245,463,1
72,73,0,11000000,0,8.290384,1990,4,2,1,2,1,15,7,22,7,286,6,120,135,427,1
1952,1953,0,0,0,1.6557939999999998,2012,2,1,2,3,1,10,22,32,0,185,22,0,447,654,1
2269,2270,1,30000000,0,10.25103,2001,8,2,1,3,1,89,109,198,10,2403,17,202,2630,5050,1
2561,2562,0,25000000,0,6.7539690000000006,2002,10,3,1,3,1,25,15,40,3,536,11,41,284,831,1
2885,2886,0,0,17,4.969851,2015,4,2,1,3,1,20,41,61,5,450,55,80,1055,1560,0
481,482,0,10500000,1,1.9704810000000001,2009,1,4,1,1,2,9,9,18,2,182,10,21,218,410,0
2218,2219,0,8700000,0,11.643025999999999,2006,5,3,1,4,1,16,26,42,21,303,41,383,483,827,1
1530,1531,0,10000000,0,7.176601,1990,2,2,1,1,1,24,8,32,3,577,10,28,138,725,1
2115,2116,0,100000000,0,6.919314,1996,6,4,2,2,1,18,127,145,25,311,22,394,3198,3531,1
1514,1515,1,10000000,0,17.602928,2015,8,1,1,7,1,22,71,93,3,647,118,47,1994,2759,1
2960,2961,0,4600000,0,5.805666,2010,6,4,1,4,1,12,10,22,0,253,76,0,237,566,1
1490,1491,0,0,8,33.536359000000004,2017,3,1,1,5,1,13,3,16,3,328,93,52,61,482,0
1171,1172,0,30000000,0,13.371056,2012,4,1,1,1,1,28,11,39,1,643,17,23,198,858,1
2452,2453,1,37000000,0,6.695228999999999,2011,9,2,1,2,1,19,18,37,5,435,27,51,448,910,1
2429,2430,0,15000000,0,5.951492,2002,10,5,1,1,2,8,1,9,10,148,0,198,17,165,1
2073,2074,0,50000000,0,6.506572,2006,9,1,3,8,1,19,72,91,4,358,120,59,1597,2075,1
2216,2217,0,8000000,0,10.428421,2015,12,4,1,1,1,3,56,59,3,35,11,45,1481,1527,1
2271,2272,0,4500000,17,5.69684,2004,7,1,1,3,1,12,10,22,5,263,35,83,208,506,0
405,406,1,17000000,0,7.4171570000000004,1997,10,3,1,3,1,11,76,87,13,206,28,222,2009,2243,1
757,758,0,80000000,0,7.210383,2008,11,3,1,5,1,25,20,45,4,511,70,58,404,985,1
1956,1957,0,855000,0,1.121417,1943,5,2,1,1,2,18,29,47,11,386,0,211,642,1028,1
2184,2185,0,13000000,0,10.098539,2013,3,3,1,1,1,29,5,34,2,699,5,31,115,819,1
1951,1952,0,0,8,8.164311999999999,2001,8,2,2,6,4,9,12,21,11,156,108,174,209,473,1
97,98,0,0,12,1.0421120000000001,2011,6,2,1,1,2,6,10,16,0,140,17,0,282,439,0
1333,1334,0,0,0,0.037986,2005,9,1,0,0,0,3,2,5,0,57,0,0,56,113,0
2389,2390,1,0,14,6.228255,1997,7,3,1,9,1,12,7,19,7,283,125,129,138,546,0
743,744,0,35000000,0,10.794556,2010,4,1,2,5,1,16,11,27,7,369,91,171,252,712,1
806,807,1,3000000,0,7.3510279999999995,2001,1,3,1,2,1,16,6,22,12,338,19,218,105,462,1
2769,2770,0,10000000,0,13.751992000000001,2009,11,3,1,7,1,22,19,41,21,467,101,425,473,1041,1
1896,1897,0,35000000,0,8.33756,2008,3,2,1,2,1,13,22,35,11,291,18,207,456,765,1
2499,2500,0,30000000,0,12.199047,1994,12,4,1,3,2,25,17,42,5,576,43,71,348,967,1
1535,1536,0,850000,0,3.334942,2003,7,3,1,1,1,11,2,13,4,264,2,49,51,317,1
2050,2051,0,4000000,0,11.457298,1979,2,5,1,1,1,15,8,23,11,339,0,201,162,501,1
2010,2011,0,5000000,0,0.011574,1989,8,2,0,0,1,7,3,10,0,138,0,0,57,195,1
148,149,1,0,0,9.322716999999999,1992,4,2,1,2,1,15,11,26,3,311,20,52,206,537,1
2554,2555,0,0,4,4.72304,1947,10,2,1,1,1,28,17,45,8,642,10,148,358,1010,0
2053,2054,0,0,0,1.217192,1998,11,3,5,3,1,7,2,9,7,135,63,152,42,240,1
1902,1903,0,80000000,0,11.35779,2008,6,3,3,8,2,58,103,161,8,1338,131,119,2601,4070,1
1315,1316,0,5000000,0,8.405672000000001,1980,10,2,2,1,1,53,40,93,10,1209,7,199,808,2024,1
692,693,0,30000000,0,8.587129,2002,9,2,1,1,1,16,35,51,5,255,10,63,902,1167,1
818,819,1,0,0,14.307672,2015,12,4,1,5,1,27,12,39,5,711,54,116,309,1074,1
1728,1729,0,10000000,0,6.452069,2011,9,3,1,4,1,13,22,35,15,319,67,268,499,885,1
1386,1387,0,55000000,0,7.991167999999999,2006,9,2,1,5,1,12,23,35,14,220,62,251,527,809,1
2281,2282,0,0,0,6.422711,1998,4,3,0,2,1,27,33,60,3,609,9,79,728,1346,1
2733,2734,0,40000000,0,4.182641,1996,12,6,1,1,2,8,4,12,6,187,10,119,61,258,1
1599,1600,0,2000000,12,0.570293,2005,6,1,1,1,1,8,2,10,0,185,12,0,50,247,0
2610,2611,0,5000,2,3.4478940000000002,2015,12,4,1,2,2,6,3,9,5,120,28,71,84,232,0
2457,2458,0,0,0,8.452485000000001,2013,2,2,1,1,1,8,30,38,0,161,5,0,733,899,1
701,702,0,5000000,0,15.021057999999998,2015,9,2,1,2,1,22,26,48,15,586,18,263,632,1236,1
1878,1879,0,8000000,0,3.8516529999999998,2014,2,1,3,3,2,11,2,13,3,254,31,53,36,321,1
2656,2657,0,42000000,0,10.027434,2012,9,2,2,9,4,17,11,28,9,426,166,203,249,841,1
921,922,1,5000000,0,6.585405000000001,1989,10,2,1,1,1,19,12,31,16,450,8,312,266,724,1
1424,1425,0,0,0,5.385862,1985,6,2,2,2,1,8,10,18,5,149,10,110,215,374,1
1708,1709,0,120000000,0,5.458387,2010,12,3,1,3,1,16,19,35,4,321,21,63,446,788,1
905,906,0,16000000,0,8.34322,1989,7,3,1,2,1,16,18,34,7,359,16,77,308,683,1
454,455,0,0,0,0.656215,1988,9,3,1,1,0,5,1,6,0,75,5,0,8,88,0
2185,2186,0,47000000,0,11.618792,1992,10,4,5,9,1,18,58,76,5,348,121,101,1451,1920,1
2304,2305,0,48000000,0,10.639244,1991,6,1,1,2,1,35,9,44,5,778,18,79,129,925,1
1771,1772,0,13400000,0,1.223071,2010,12,3,0,0,1,15,2,17,0,317,0,0,27,344,0
167,168,0,19000000,0,10.966014999999999,2005,9,4,1,3,1,20,62,82,14,349,41,306,1542,1932,1
730,731,0,0,4,9.661817,1991,5,2,3,4,3,21,24,45,11,499,89,189,451,1039,0
2188,2189,0,5000000,0,3.6210519999999997,1998,1,4,1,3,1,15,9,24,3,410,26,32,204,640,1
1310,1311,0,0,0,1.954863,2010,1,3,1,0,2,12,4,16,4,255,0,59,66,321,1
26,27,0,10000000,0,4.305734999999999,1997,9,4,1,4,1,6,18,24,4,115,71,43,349,535,1
2059,2060,0,28000000,0,10.850442,2013,10,2,2,5,1,26,8,34,5,583,78,86,153,814,1
1652,1653,0,5000000,0,1.5647739999999999,1998,2,2,1,2,1,6,2,8,4,103,27,68,58,188,1
1622,1623,0,400000,0,0.218588,2001,7,0,0,0,0,7,4,11,0,154,0,0,89,243,0
587,588,1,40000000,0,0.75571,2016,12,3,4,4,1,12,57,69,17,273,54,272,1490,1817,1
2016,2017,0,25000000,0,51.645403,1994,9,2,1,2,1,42,90,132,10,978,23,208,2226,3227,1
997,998,1,1200000,0,23.508433,2004,10,3,1,4,1,17,67,84,7,186,43,121,1637,1866,1
1176,1177,0,18000000,0,9.309967,2007,9,3,1,5,1,16,23,39,16,280,76,262,504,860,1
1700,1701,0,0,0,9.968395,1992,12,1,1,1,3,7,12,19,4,81,0,51,201,282,1
1040,1041,0,40000000,0,6.475665,2011,12,2,4,5,1,10,45,55,0,203,76,0,1106,1385,1
33,34,1,0,0,8.254856,2014,10,1,5,3,7,31,59,90,4,790,52,62,1363,2205,1
1809,1810,0,135000000,0,11.72545,2006,7,4,4,5,2,19,65,84,4,374,87,112,1501,1962,1
2626,2627,0,60000000,0,11.953553,2005,10,3,4,7,2,15,76,91,6,284,117,130,1865,2266,1
1379,1380,0,3800000,17,10.083019,2007,9,1,2,9,3,7,28,35,11,113,134,184,621,868,1
41,42,0,3000000,0,9.718713000000001,1967,6,2,1,2,1,32,28,60,12,660,29,200,567,1256,1
1791,1792,0,2159280,31,8.651053,2013,10,1,4,9,1,10,36,46,5,250,158,68,993,1401,0
2189,2190,0,4500000,0,0.31303200000000003,1954,12,2,1,2,1,27,14,41,4,590,31,75,266,887,1
2606,2607,1,80000000,0,7.634017,1999,3,2,2,4,1,21,13,34,4,467,46,36,198,711,1
1972,1973,1,120000000,0,3.9182870000000003,2013,7,4,2,6,1,22,82,104,9,512,83,157,2020,2615,1
2289,2290,0,23000000,0,3.612089,1994,10,4,1,2,1,6,19,25,3,127,31,33,426,584,1
1925,1926,0,0,0,0.009961,1992,5,2,2,0,1,1,4,5,5,16,0,67,104,120,1
609,610,1,0,0,5.121308999999999,1997,1,4,0,0,8,4,3,7,3,108,0,42,74,182,1
1132,1133,1,100000000,0,9.615691,2005,2,3,2,9,3,16,177,193,11,270,97,191,4077,4444,1
28,29,0,6000000,0,6.759181,1986,8,1,1,4,2,33,18,51,6,654,49,103,451,1154,1
441,442,0,0,0,10.200553,2015,10,2,1,3,2,17,33,50,0,365,30,0,829,1224,1
2355,2356,0,20000000,0,18.157166,1998,10,1,1,3,1,53,100,153,20,964,22,372,2304,3290,1
2798,2799,0,0,0,6.941735,2007,1,3,1,1,1,7,10,17,10,131,15,152,233,379,1
493,494,0,0,0,9.116245,1985,6,2,1,1,1,17,9,26,3,325,0,44,167,492,1
1258,1259,0,0,0,3.9688529999999997,1992,5,1,1,2,1,7,9,16,1,117,30,18,191,338,1
1301,1302,0,0,0,11.823889,2008,1,1,2,4,1,5,2,7,4,108,52,54,31,191,1
2365,2366,0,0,17,9.046750999999999,2014,9,2,1,2,1,43,22,65,1,1145,20,14,565,1730,0
1382,1383,0,800000,0,7.271526,2009,9,3,1,2,1,3,33,36,6,62,28,76,815,905,1
1304,1305,0,0,4,12.874084,2016,6,3,2,7,1,5,9,14,8,123,108,179,193,424,0
236,237,1,15000000,0,3.4504019999999995,1996,8,2,1,3,2,13,30,43,6,240,55,92,642,937,1
551,552,0,49000000,0,30.206365,2015,3,3,3,8,1,45,50,95,5,1079,127,70,1213,2419,1
520,521,0,30000000,0,8.142166,2001,1,3,2,4,1,20,21,41,14,361,47,251,405,813,1
2446,2447,0,4500000,0,4.31583,1956,6,2,1,2,1,10,10,20,9,188,29,127,215,432,1
1232,1233,0,0,0,0.618434,2007,9,1,2,7,1,7,14,21,2,117,102,33,280,499,1
1138,1139,0,0,0,14.214402999999999,1994,2,3,2,2,1,11,13,24,5,182,14,133,217,413,1
720,721,1,0,11,9.488593,1986,8,3,1,1,3,16,9,25,11,364,14,211,165,543,1
735,736,1,40000000,0,12.337898,1992,7,4,1,2,1,8,15,23,4,169,19,49,337,525,1
2653,2654,0,6500000,0,6.476534,1987,7,2,1,2,1,47,22,69,7,1310,13,142,552,1875,1
1750,1751,0,1000000,7,2.709403,1993,8,3,2,2,2,8,11,19,11,145,27,145,166,338,1
58,59,0,0,0,1.8824459999999998,2008,6,2,1,1,1,5,1,6,9,123,14,135,11,148,1
631,632,0,10000000,0,4.127728,1970,10,6,1,3,4,20,20,40,4,447,38,69,360,845,1
1181,1182,0,85000000,0,11.038969999999999,2008,2,3,2,3,1,21,89,110,10,430,32,154,1990,2452,0
2203,2204,0,0,0,4.857726,2009,8,2,1,0,1,4,2,6,4,78,0,109,23,101,1
592,593,0,6000000,0,7.903956,2008,9,2,1,4,1,74,44,118,12,1894,50,179,1066,3010,1
1303,1304,0,1500000,0,8.168694,1939,10,2,1,1,1,0,0,0,10,0,0,172,0,0,1
1387,1388,1,5000000,0,10.996308,2011,10,1,1,4,1,11,24,35,6,274,31,95,610,915,1
2615,2616,0,0,0,5.94179,1983,7,1,1,1,2,33,51,84,10,693,0,190,1206,1899,1
2630,2631,0,700000,0,7.948581,2015,6,3,1,3,1,20,3,23,8,464,66,134,72,602,1
1845,1846,1,1500000,0,6.939994,1989,4,2,1,1,1,15,10,25,11,353,7,179,187,547,1
939,940,0,558000,0,1.41344,1931,12,4,1,1,1,16,11,27,2,320,5,14,249,574,1
2788,2789,0,0,0,2.520484,1984,2,3,1,3,2,5,10,15,14,112,53,247,235,400,1
1249,1250,1,225000000,0,12.490891,2008,5,3,4,7,1,21,83,104,12,371,94,182,2054,2519,1
904,905,0,100000000,0,13.473381,2005,12,1,1,3,1,15,38,53,14,328,33,252,769,1130,1
2543,2544,0,0,0,2.793619,1988,3,2,1,2,1,20,10,30,8,470,30,149,229,729,1
1279,1280,0,1000000,12,1.896218,2015,9,3,1,1,1,7,2,9,1,176,13,15,18,207,0
2402,2403,0,60000000,0,10.776138000000001,2004,3,2,1,5,2,84,109,193,3,2208,76,76,2758,5042,1
2959,2960,0,2300000,1,3.9594110000000002,2007,10,3,1,1,2,9,9,18,5,163,11,69,180,354,0
