,id,belongs_to_collection_True,budget,language_enc,popularity,status_Released,year,month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,count_genre,count_country,count_company,count_splang,count_cast,count_crew,count_staff,count_keyword,castWt,prodcoWt,keywordWt,crewWt,teamWt,inEnglish,revenue,log_budget,log_revenue
2211,2212,0,2200000,0,6.127903,1,1970,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,12,9,21,13,260,0,238,193,453,1,136400000,6.342422680822207,8.134814370320461
2212,2213,0,20000000,0,8.772263,1,2012,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,3,1,13,19,32,10,225,53,172,424,702,1,32204030,7.301029995663981,7.507910222542024
2213,2214,0,8272296,8,10.000914999999999,1,1999,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,27,32,59,10,494,10,132,634,1138,0,67872296,6.9176260659900395,7.831692540855892
2214,2215,0,15000000,0,7.050403,1,2006,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,15,8,23,4,291,4,56,168,463,1,10903846,7.176091259055681,7.037579709130496
2215,2216,0,38000000,0,7.824961999999999,1,2010,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,1,20,83,103,9,443,26,155,2112,2581,1,105610124,7.57978359661681,8.023705552540456
2216,2217,0,8000000,0,10.428421,1,2015,12,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,3,56,59,3,35,11,45,1481,1527,1,5659286,6.903089986991944,6.752761642174107
2217,2218,0,40000000,0,9.389353999999999,1,2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,16,4,20,9,386,19,163,82,487,1,196781193,7.6020599913279625,8.293983589183641
2218,2219,0,8700000,0,11.643025999999999,1,2006,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,4,1,16,26,42,21,303,41,383,483,827,1,7659918,6.939519252618618,6.884224120502299
2219,2220,0,3000000,0,6.070216,1,2009,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,29,24,53,23,804,48,397,554,1406,1,2357852,6.477121254719663,6.372516541386493
2220,2221,0,7000000,5,5.633243,1,2010,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,16,2,18,0,327,8,0,38,373,0,8220215,6.845098040014257,6.914883176675392
2221,2222,0,5000000,0,3.3343529999999997,1,2008,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,12,3,15,3,234,30,49,48,312,1,4040588,6.698970004336019,6.606444569708045
2222,2223,0,15000000,0,7.729445,1,1978,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,4,50,47,97,8,1131,11,149,954,2096,1,50000000,7.176091259055681,7.698970004336019
2223,2224,0,10000000,0,7.0649820000000005,1,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,1,23,8,31,21,471,29,389,160,660,1,103166989,7.0,8.013540755541507
2224,2225,1,0,34,3.9007089999999995,1,1955,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,19,15,34,12,503,17,180,289,809,0,536364,0.0,5.729459620920756
2225,2226,0,2000000,0,6.857317999999999,1,1947,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,13,12,25,2,205,0,19,250,455,1,7800000,6.301029995663981,6.892094602690481
2226,2227,0,200000,0,0.9177770000000001,1,2016,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1,13,12,25,2,280,13,31,285,578,1,8000000,5.301029995663981,6.903089986991944
2227,2228,1,85000000,0,1.498902,1,2009,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,5,1,48,123,171,10,1165,63,201,3168,4396,1,363164265,7.929418925714293,8.560103107809296
2228,2229,0,12000000,0,11.283472,1,2002,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,3,14,27,41,4,276,50,76,515,841,1,56298474,7.079181246047625,7.75049662322859
2229,2230,0,0,0,0.779829,1,1986,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,4,1,14,14,28,21,308,63,358,332,703,1,5099316,0.0,6.707511925637598
2230,2231,0,2160000,0,0.23053400000000002,1,1945,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20,8,28,0,427,5,0,187,619,1,9132000,6.334453751150931,6.960565902818198
2231,2232,0,15000000,0,13.389735,1,2008,8,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,1,4,2,11,11,22,13,197,33,207,216,446,1,3533227,7.176091259055681,6.548171540542806
2232,2233,0,21000000,0,3.030309,1,1995,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,6,10,16,9,122,66,138,218,406,1,23450000,7.3222192947339195,7.370142847051102
2233,2234,0,30000000,0,14.313079,1,2010,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,23,11,34,10,485,10,163,211,706,1,55583804,7.477121254719663,7.744948265357452
2234,2235,0,9000000,0,1.818296,1,2010,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,1,6,5,90,50,98,20,160,1,771499,6.954242509439325,5.887335367476596
2235,2236,0,12000000,0,16.243093,1,1984,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,7,9,16,2,184,5,32,221,410,1,1400000,7.079181246047625,6.146128035678238
2236,2237,0,0,0,11.331859,1,2010,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,18,15,33,11,451,41,216,356,848,1,8212430,0.0,6.914471680803052
2237,2238,0,1000000,0,0.045860000000000005,1,1993,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,1,19,13,32,5,413,111,76,293,817,1,2691899,6.0,6.430058761136803
2238,2239,0,23000000,0,1.914881,1,1990,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,12,28,40,6,248,19,108,585,852,1,5820015,7.361727836017593,6.7649241039641215
2239,2240,1,19500000,1,5.326716,1,2013,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,12,26,38,6,285,11,112,645,941,0,91000000,7.290034611362518,7.959041392321094
2240,2241,1,2000000,0,12.805294,1,2010,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,3,1,9,13,22,8,206,47,172,278,531,1,572809,6.301029995663981,5.758009833007255
2241,2242,1,12000000,0,13.300519,1,1967,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,5,45,30,75,5,825,18,50,648,1491,1,41744718,7.079181246047625,7.620601531590285
2242,2243,0,40000000,0,9.649303,1,2012,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,3,2,31,19,50,37,632,26,717,393,1051,1,132820716,7.6020599913279625,8.123265817071406
2243,2244,0,19000000,0,9.801967,1,1989,9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,12,7,19,12,208,0,213,127,335,1,110879513,7.278753600952829,8.044851309783269
2244,2245,0,15000000,0,9.020372,1,2005,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,5,1,1,30,39,69,13,524,0,252,805,1329,1,85306374,7.176091259055681,7.930981482393864
2245,2246,0,25000000,0,13.083718,1,2004,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,23,102,125,6,567,43,112,2364,2974,1,30411183,7.3979400086720375,7.483033314599216
2246,2247,0,0,0,8.067119,1,2016,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,19,10,29,0,487,32,0,190,709,1,4417667,0.0,6.645192976018665
2247,2248,1,20000000,0,7.120403,1,2010,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,2,29,18,47,7,729,47,91,334,1110,1,31327899,7.301029995663981,7.495931269975784
2248,2249,1,33000000,0,7.781292999999999,1,2002,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,4,1,22,103,125,6,490,59,96,2641,3190,1,102984862,7.518513939877887,8.01277339137475
2249,2250,0,15000000,0,8.735448,1,2007,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,49,24,73,1,1288,46,11,480,1814,1,30226144,7.176091259055681,7.480382747034384
2250,2251,0,0,0,4.0609660000000005,1,2015,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,1,3,1,12,15,27,0,312,50,0,332,694,1,228136,0.0,5.3581938226186425
2251,2252,0,130,1,2.402032,1,2011,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,1,15,4,19,6,340,28,84,73,441,0,8,2.113943352306837,0.9030899869919435
2252,2253,1,19000000,0,13.088552,1,2005,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,4,1,18,26,44,11,378,56,251,491,925,1,108047131,7.278753600952829,8.033613239452384
2253,2254,0,0,19,3.5272120000000005,1,2007,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,13,12,25,17,281,78,270,246,605,0,307076,0.0,5.4872458748121
2254,2255,0,11000000,4,7.250134,1,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,15,21,36,15,281,120,256,435,836,0,53191886,7.041392685158225,7.725845389171338
2255,2256,0,1,0,1.3370959999999998,1,1999,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,6,4,10,4,122,33,72,95,250,1,100,0.0,2.0
2256,2257,0,0,4,1.4841090000000001,1,1991,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,5,13,4,179,11,57,130,320,0,138000,0.0,5.139879086401237
2257,2258,0,7000000,0,6.01272,1,2005,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1,17,22,39,10,301,79,160,419,799,1,49084830,6.845098040014257,7.6909472912012395
2258,2259,0,90000000,0,8.184814999999999,1,1995,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,17,20,37,15,290,12,315,356,658,1,113493481,7.954242509439325,8.054970916621333
2259,2260,0,0,0,5.923904,1,2008,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,15,16,31,13,300,38,215,347,685,1,1829917,0.0,6.262431391774435
2260,2261,0,3800000,0,2.894924,1,2009,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,1,7,2,110,0,36,14,124,1,111731,6.57978359661681,5.048173685748371
2261,2262,0,0,0,2.326119,1,1989,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,3,1,28,12,40,4,736,26,91,248,1010,1,4557214,0.0,6.65869942288505
2262,2263,0,56000000,0,12.136158,1,2013,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,9,1,22,65,87,7,457,125,141,1360,1942,1,19701164,7.748188027006201,7.294491886255142
2263,2264,0,0,0,3.316857,1,2013,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,7,6,13,3,132,15,37,148,295,1,7965,0.0,3.9011857801371503
2264,2265,0,15000000,0,5.952494000000001,1,1988,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,52,18,70,10,1056,0,213,380,1436,1,216614388,7.176091259055681,8.335687300033888
2265,2266,0,500000,0,0.370114,1,1995,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,9,5,14,0,222,0,0,137,359,0,500000,5.698970004336019,5.698970004336019
2266,2267,0,70000000,0,9.963078999999999,1,2000,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,2,110,95,205,5,3176,43,97,2460,5679,1,374111707,7.845098040014257,8.573001298697932
2267,2268,0,0,0,2.844534,1,2009,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,14,3,17,1,327,17,5,38,382,1,90508336,0.0,7.9566885804436405
2268,2269,0,20000000,0,5.970067,1,2007,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,5,16,16,32,9,382,156,155,377,915,1,73276047,7.301029995663981,7.864962032543077
2269,2270,1,30000000,0,10.25103,1,2001,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,1,89,109,198,10,2403,17,202,2630,5050,1,287553595,7.477121254719663,8.458718801524782
2270,2271,0,500000,0,8.212399000000001,1,1973,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,15,9,24,5,251,2,89,115,368,1,3000000,5.698970004336019,6.477121254719663
2271,2272,0,4500000,17,5.69684,1,2004,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,12,10,22,5,263,35,83,208,506,0,3764219,6.653212513775344,6.575674882482304
2272,2273,0,1700000,0,6.115298999999999,1,2009,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,10,11,21,8,218,35,123,213,466,1,1007962,6.230448921378274,6.003444159588284
2273,2274,0,8000000,0,6.230854,1,1992,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,70,11,81,4,1234,35,82,245,1514,1,21706101,6.903089986991944,7.336581819481217
2274,2275,1,60000000,0,15.037993,1,2016,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,4,1,29,101,130,3,636,77,53,2532,3245,1,205754447,7.778151250383644,8.313349230453882
2275,2276,0,10000000,0,11.119593,1,2007,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,1,14,22,36,11,295,51,164,470,816,1,21786738,7.0,7.338192210757986
2276,2277,1,0,26,10.287127,1,2014,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,3,3,35,12,47,5,822,45,95,365,1232,1,37473,0.0,4.573718463077556
2277,2278,0,8000000,4,7.3211520000000005,1,2016,10,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,15,15,30,6,379,37,113,492,908,0,292279,6.903089986991944,5.46579761278559
2278,2279,0,100000000,0,8.903754,1,2002,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,1,14,9,23,7,262,49,83,163,474,1,7103973,8.0,6.851501302154935
2279,2280,0,10000000,0,6.063809,1,2007,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,1,19,12,31,5,397,17,61,215,629,1,31609243,7.0,7.499814095179679
2280,2281,0,17000000,0,5.498819,1,2011,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,15,67,82,1,289,93,9,1674,2056,1,3696232,7.230448921378274,6.567759222601551
2281,2282,0,0,0,6.422711,1,1998,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,27,33,60,3,609,9,79,728,1346,1,7985929,0.0,6.902325444720667
2282,2283,1,6000000,0,11.461437,1,1985,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,18,16,34,7,355,31,137,236,622,1,40940662,6.778151250383644,7.612154860813604
2283,2284,0,0,0,4.40284,1,2012,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,8,10,18,3,212,10,42,284,506,1,3903479,0.0,6.591451847282453
2284,2285,0,22000000,14,9.409701,1,2006,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,7,1,10,14,24,7,176,98,110,243,517,0,68000000,7.342422680822207,7.832508912706237
2285,2286,0,0,0,8.374039999999999,1,2007,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,14,28,18,291,6,329,385,682,1,1200398,0.0,6.07932526316927
2286,2287,0,75000000,0,7.762917,1,2011,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,55,19,74,17,1414,46,378,379,1839,1,152930623,7.8750612633917,8.184494457735976
2287,2288,0,18000000,1,1.377993,1,2015,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,10,31,41,6,233,21,87,827,1081,0,1500000,7.2552725051033065,6.176091259055681
2288,2289,0,12823507,12,2.981184,1,2016,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,8,5,13,0,155,9,0,128,292,0,6101904,7.108006813206413,6.78546537069442
2289,2290,0,23000000,0,3.612089,1,1994,10,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,1,2,1,6,19,25,3,127,31,33,426,584,1,71368,7.361727836017593,4.853503526361325
2290,2291,0,24000000,0,16.195894,1,2003,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,14,12,26,3,319,18,48,214,551,1,87055349,7.380211241711606,7.939795460919337
2291,2292,0,16000000,0,2.890462,1,1997,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,1,30,10,40,4,711,61,62,156,928,1,1686429,7.204119982655925,6.22696806176756
2292,2293,0,0,12,0.43602799999999997,1,2009,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,3,1,5,4,9,0,124,49,0,119,292,0,50656,0.0,4.704630893182262
2293,2294,0,18000000,0,88.439243,1,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,3,1,78,92,170,5,1928,52,100,2295,4275,1,20497844,7.2552725051033065,7.311708183585307
2294,2295,0,0,0,0.11460899999999999,1,1989,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,36,6,42,0,870,0,0,119,989,1,147542,0.0,5.168915666224684
2295,2296,0,400000,0,0.038876,1,2008,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,4,3,72,0,48,25,97,1,5255,5.6020599913279625,3.720572720364261
2296,2297,0,90000000,0,8.684892,1,2013,12,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,8,1,13,21,34,12,279,107,239,440,826,1,188133322,7.954242509439325,8.27446572420033
2297,2298,0,85000000,0,8.326699000000001,1,2008,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,3,1,26,18,44,3,563,42,49,389,994,1,297138014,7.929418925714293,8.472958216308353
2298,2299,0,0,21,4.472892,1,2008,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,20,4,24,3,440,13,27,82,535,0,179943,0.0,5.255134956737729
2299,2300,0,60000000,0,13.155901,1,1998,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,25,29,54,6,471,7,107,646,1124,1,264118201,7.778151250383644,8.421798330481808
2300,2301,1,2380000,0,2.514638,1,2006,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,18,14,32,14,349,56,228,248,653,1,8176544,6.376576957056512,6.912569778135391
2301,2302,0,0,12,1.2389709999999998,1,2006,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,6,2,8,0,129,8,0,52,189,0,1110566,0.0,6.0455443734059395
2302,2303,0,0,17,0.002229,1,1996,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,0,7,4,166,9,55,0,175,0,65335,0.0,4.815145895436368
2303,2304,0,12000000,0,15.698432999999998,1,1973,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,26,36,62,3,513,58,67,865,1436,1,53267000,7.079181246047625,7.72645823798749
2304,2305,0,48000000,0,10.639244,1,1991,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35,9,44,5,778,18,79,129,925,1,390493908,7.681241237375588,8.591614262944123
2305,2306,0,35000000,0,6.90658,1,2015,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,114,18,132,8,3230,52,137,352,3634,1,51680201,7.544068044350276,7.713324194093473
2306,2307,1,0,14,6.518028,1,2009,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,5,6,11,0,106,5,0,133,244,0,41162041,0.0,7.614496900907243
2307,2308,0,7000000,0,3.1320189999999997,1,1983,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,15,20,35,12,321,24,179,431,776,1,1246141,6.845098040014257,6.095567185226392
2308,2309,0,1227401,0,8.319631,1,1991,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,15,15,30,12,281,0,169,311,592,1,1277401,6.088986472780653,6.106327251804988
2309,2310,0,2200000,0,17.112594,1,1971,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,19,13,32,15,296,24,277,247,567,1,26589000,6.342422680822207,7.424702004023985
2310,2311,0,12156348,4,5.662109,1,2016,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,8,1,31,9,40,0,721,162,0,203,1086,0,7900000,7.084803124142063,6.897627091290442
2311,2312,0,30000000,0,10.901355,1,2008,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,19,10,29,2,387,39,30,183,609,1,63833449,7.477121254719663,7.805048310530403
2312,2313,0,0,0,4.453296,1,2003,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,28,33,6,84,0,95,716,800,1,3117985,0.0,6.493874021554267
2313,2314,0,13000000,0,7.421245,1,2011,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,8,1,31,15,46,16,672,150,359,311,1133,1,114956699,7.113943352306837,8.0605342844697
2314,2315,0,0,0,8.534039,1,2013,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,6,6,1,10,21,31,1,163,110,6,511,784,1,455815,0.0,5.658788612880422
2315,2316,0,5500000,0,6.1492949999999995,1,2014,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,27,11,38,5,653,35,97,248,936,1,5483299,6.740362689494244,6.739041928267141
2316,2317,0,24000000,0,11.666172,1,1988,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,13,12,25,5,224,14,55,195,433,1,43455230,7.380211241711606,7.638042052900945
2317,2318,0,24000000,0,11.184385,1,1991,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,25,12,37,17,437,5,249,160,602,1,41895491,7.380211241711606,7.622167284560746
2318,2319,0,24000000,0,8.407519,1,1969,12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,1,2,1,13,7,20,6,261,21,158,131,413,1,33208099,7.380211241711606,7.521244015091302
2319,2320,0,1500000,0,7.081403999999999,1,2013,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,20,14,34,26,488,26,545,371,885,1,3566225,6.176091259055681,6.552208740178599
2320,2321,0,20000000,0,2.582818,1,2006,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14,3,17,0,362,10,0,72,444,1,21170563,7.301029995663981,7.325732407596272
2321,2322,0,1805000,0,12.90707,1,1953,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,4,10,10,20,1,178,0,11,172,350,1,4905000,6.2564772062416765,6.690639011715968
2322,2323,1,195000000,0,4.5035050000000005,1,2011,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,1,40,29,69,12,892,49,183,604,1545,1,1123746996,8.290034611362518,9.05066854378701
2323,2324,0,0,4,2.76145,1,1930,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,33,18,51,16,837,15,334,406,1258,0,7940,0.0,3.8998205024270964
2324,2325,0,75000000,0,6.303466,1,2011,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,5,1,15,31,46,5,260,77,109,602,939,1,132274484,7.8750612633917,8.121476076033694
2325,2326,0,79000000,0,9.645543,1,2003,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,23,89,112,5,406,45,59,1880,2331,1,173013509,7.897627091290442,8.23808001442998
2326,2327,1,58000000,0,187.860492,1,2016,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,46,88,134,9,1220,69,181,2272,3561,1,783112979,7.763427993562937,8.893824421849432
2327,2328,0,15000000,0,10.627364,1,1988,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,28,30,58,11,528,28,203,617,1173,1,73326666,7.176091259055681,7.865261939042802
2328,2329,1,45000000,0,8.279285,1,2012,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,2,12,31,43,1,239,9,31,587,835,1,30353232,7.653212513775344,7.482204941376132
2329,2330,0,6200000,2,1.077252,1,2010,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,6,2,8,0,152,44,0,47,243,1,4820000,6.7923916894982534,6.68304703823885
2330,2331,0,0,0,7.859837,1,2013,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,10,14,24,10,220,7,198,374,601,1,81381,0.0,4.910523022108734
2331,2332,0,6400000,0,12.203066,1,2011,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,16,11,27,4,298,64,64,263,625,1,35057696,6.8061799739838875,7.54478337076046
2332,2333,0,0,0,7.032964,1,2014,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,29,12,41,8,651,13,155,275,939,1,111996,0.0,5.049202511875991
2333,2334,1,9500000,0,10.359669,1,1967,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,3,16,11,27,29,264,12,431,228,504,1,111584787,6.977723605288848,8.047604988756465
