,Actor_ID,Actor_Name,numtimesDS,actorWt
16908,553444,Masanao Matsuzaki,1,0.029411764705882353
16907,553445,Shôtarô Kusumi,1,0.029411764705882353
16906,553446,Katsushi Yamaguchi,1,0.029411764705882353
16905,553447,Hiro Nagae,1,0.029411764705882353
16904,553448,Yoshimi Imai,1,0.029411764705882353
16903,553449,Cin Chi Cheng,1,0.029411764705882353
16902,553450,Makoto Kakeda,1,0.029411764705882353
16901,553451,Shogo Nakajima,1,0.029411764705882353
16900,553452,Bradley Jay Lesley,1,0.029411764705882353
16899,553453,Garry Bassin,1,0.029411764705882353
16898,553454,James Corey Kaufman,1,0.029411764705882353
16897,553455,Adam Vargas,1,0.029411764705882353
17003,552209,Gotaro Tsunashima,1,0.029411764705882353
17004,552180,Ichirô Chiba,1,0.029411764705882353
17005,552167,Akira Tani,1,0.029411764705882353
17123,544562,Frieda Pittoors,1,0.029411764705882353
17116,544669,François Bureloup,1,0.029411764705882353
17117,544666,Roxane Duran,1,0.029411764705882353
17118,544665,Joséphine Japy,1,0.029411764705882353
17119,544659,Isabelle Van Waes,1,0.029411764705882353
17121,544591,Aurora Clavel,1,0.029411764705882353
17122,544585,Charles Coleman,1,0.029411764705882353
17124,544430,Erica Curtis,1,0.029411764705882353
17114,544716,Dominique Maurin,1,0.029411764705882353
17125,544386,Nataša Burger,1,0.029411764705882353
17126,544156,Josh Hutchinson,1,0.029411764705882353
17127,544107,Hyun Bin,1,0.029411764705882353
17128,544069,Chasey Lain,1,0.029411764705882353
17129,544013,B-Real,1,0.029411764705882353
17130,544007,Rainer Guldener,1,0.029411764705882353
17115,544682,William Lebghil,1,0.029411764705882353
17113,544717,Pablo Baena,1,0.029411764705882353
17091,545603,Erin Fisher,1,0.029411764705882353
17100,545011,Kalairani,1,0.029411764705882353
17093,545447,Jacques Grétillat,1,0.029411764705882353
17094,545394,Yuki Kazamatsuri,1,0.029411764705882353
17095,545335,Amy Johnston,1,0.029411764705882353
17096,545292,Lee Li-Chun,1,0.029411764705882353
17098,545144,Jisshu Sengupta,1,0.029411764705882353
17099,545084,Tigmanshu Dhulia,1,0.029411764705882353
17102,544980,Subhalekha Sudhakar,1,0.029411764705882353
17112,544718,Ricardo de Barreiro,1,0.029411764705882353
17103,544979,Gowthami,1,0.029411764705882353
17105,544874,Karan,1,0.029411764705882353
17108,544797,Chin Siu Ho,1,0.029411764705882353
17109,544796,Patrick Tse Yin,1,0.029411764705882353
17110,544753,Fred Dur,1,0.029411764705882353
17111,544723,Giuseppe Pambieri,1,0.029411764705882353
17132,543990,Merritt Patterson,1,0.029411764705882353
17133,543876,Lin Yan,1,0.029411764705882353
17134,543868,Aleksandr Belyavskiy,1,0.029411764705882353
17169,535977,Robert Arden,1,0.029411764705882353
17161,538318,Emilia Crow,1,0.029411764705882353
17162,538091,Daniel Meyer,1,0.029411764705882353
17163,537962,Robert Ellis,1,0.029411764705882353
17164,537506,Cornel West,1,0.029411764705882353
17165,536760,Peter Miles,1,0.029411764705882353
17168,536099,Karan Ashley,1,0.029411764705882353
17170,535181,Tony Nardi,1,0.029411764705882353
17135,543820,Pascal Dupuis,1,0.029411764705882353
17172,534301,Keyah Crystal Keymah,1,0.029411764705882353
17173,534231,LisaGay Hamilton,1,0.029411764705882353
17174,534184,Seetha,1,0.029411764705882353
17175,533174,Tom Brokaw,1,0.029411764705882353
17176,533007,Kate Moss,1,0.029411764705882353
17177,532890,Jennifer Crystal Foley,1,0.029411764705882353
17160,538321,Francois Giroday,1,0.029411764705882353
17158,538924,Carmelita Geraghty,1,0.029411764705882353
17157,539274,Gloria Romero,1,0.029411764705882353
17156,540281,Wendy Williams,1,0.029411764705882353
17155,540363,Wyndham Standing,1,0.029411764705882353
17153,542272,Mark Frazer,1,0.029411764705882353
17152,543178,Zhang Guoli,1,0.029411764705882353
17151,543211,Denise Filiatrault,1,0.029411764705882353
17150,543212,Martin Drainville,1,0.029411764705882353
17147,543298,Mark Ellis,1,0.029411764705882353
17146,543335,Manuel Bronchud,1,0.029411764705882353
17145,543349,Leon Isaac Kennedy,1,0.029411764705882353
17141,543589,Vincent Craig Dupree,1,0.029411764705882353
17140,543593,Sara Walker,1,0.029411764705882353
17139,543599,Booker Huffman,1,0.029411764705882353
17137,543813,Pauline Carton,1,0.029411764705882353
17136,543819,Sean Avery,1,0.029411764705882353
17092,545576,Norman Max Maxwell,1,0.029411764705882353
17090,545604,Cris Lankenau,1,0.029411764705882353
17007,552097,William Minkin,1,0.029411764705882353
17034,550680,Buck Brannaman,1,0.029411764705882353
17027,550878,Kofi Ghanaba,1,0.029411764705882353
17029,550794,Tina Martin,1,0.029411764705882353
17030,550752,Igor Volkov,1,0.029411764705882353
17031,550738,Aleksandr Lyapin,1,0.029411764705882353
17032,550721,Mae Murray,1,0.029411764705882353
17033,550683,Kim Hee-won,1,0.029411764705882353
17035,550672,Anne Giotta ,1,0.029411764705882353
17025,550885,Alexandra Duah,1,0.029411764705882353
17036,550628,Yoshiyuki Yamaguchi,1,0.029411764705882353
17037,550626,Shigeo Kobayashi,1,0.029411764705882353
17038,550612,Gô Nagai,1,0.029411764705882353
17039,550606,Mayumi Shintani,1,0.029411764705882353
17042,550549,John MacMillan,1,0.029411764705882353
17043,550522,Kimberly-Sue Murray,1,0.029411764705882353
17026,550881,Oyafunmike Ogunlano,1,0.029411764705882353
17024,550910,Masaru Ikeda,1,0.029411764705882353
17089,545605,Sarah Hellman,1,0.029411764705882353
17014,551966,Kousei Tomita,1,0.029411764705882353
17008,552096,Alessandra Benjamin,1,0.029411764705882353
17009,552095,Kadina de Elejalde,1,0.029411764705882353
17010,552094,Saul Priever,1,0.029411764705882353
17011,552093,Craig Dunn,1,0.029411764705882353
17012,552092,Haruo Matsuoka,1,0.029411764705882353
17013,552081,Jake LaMotta,1,0.029411764705882353
17015,551872,Ho Ying Sin,1,0.029411764705882353
17023,550929,Heather Henderson,1,0.029411764705882353
17016,551830,Mineko Yorozuyo,1,0.029411764705882353
17017,551744,Hideo Fukuhara,1,0.029411764705882353
17018,551662,Shun Nakayama,1,0.029411764705882353
17019,551618,Pierre Png,1,0.029411764705882353
17021,551462,Katie Parker,1,0.029411764705882353
17022,551020,Oliver Jackson-Cohen,1,0.029411764705882353
17044,550473,Jeff Galpin,1,0.029411764705882353
17045,550424,Lucien Jérôme,1,0.029411764705882353
17046,550339,Usvaldo Panameno,1,0.029411764705882353
17080,548169,Freya Wilson,1,0.029411764705882353
17074,549087,Steve Restivo,1,0.029411764705882353
17075,548656,Tawny Fere,1,0.029411764705882353
17076,548642,Christine Brücher,1,0.029411764705882353
17077,548609,Wang Gang,1,0.029411764705882353
17078,548491,Dan Hirst,1,0.029411764705882353
17079,548174,Karina,1,0.029411764705882353
17082,548089,Mark Keyloun,1,0.029411764705882353
17048,550307,Neil deGrasse Tyson,1,0.029411764705882353
17083,548088,Bill Ackridge,1,0.029411764705882353
17084,548035,Deano Clavet,1,0.029411764705882353
17085,547479,Danni Lang,1,0.029411764705882353
17086,545828,Marina Zudina,1,0.029411764705882353
17087,545756,Lee Mi-yeon,1,0.029411764705882353
17088,545627,Masato Tanno,1,0.029411764705882353
17073,549316,Chriselle Almeida,1,0.029411764705882353
17072,549318,Jon Norman Schneider,1,0.029411764705882353
17071,549323,Sissi Duparc,1,0.029411764705882353
17070,549333,Alexandre Steiger,1,0.029411764705882353
17068,549450,Ronn Surels,1,0.029411764705882353
17067,549482,Penny Baker,1,0.029411764705882353
17066,549511,Queta Claver,1,0.029411764705882353
17065,549516,Fatma Toptaş,1,0.029411764705882353
17064,549517,Hakan Bilgin,1,0.029411764705882353
17063,549602,Meena,1,0.029411764705882353
17062,549831,Lynn A. Freedman,1,0.029411764705882353
17061,550060,Dave Cox,1,0.029411764705882353
17060,550106,Cynthia Wood,1,0.029411764705882353
17053,550169,Meenal,1,0.029411764705882353
17052,550171,Periyakaruppu Thevar,1,0.029411764705882353
17050,550224,Jason Cox,1,0.029411764705882353
17049,550247,Jesse Capelli,1,0.029411764705882353
16200,590531,Gertrude Howard,1,0.029411764705882353
16198,590550,Walter Walker,1,0.029411764705882353
17527,239693,Sumona Chakravarti,1,0.029411764705882353
15273,1003843,Stephanie Allynne,1,0.029411764705882353
15266,1004600,Charlotte Burke,1,0.029411764705882353
15267,1004175,Louis Falavigna,1,0.029411764705882353
15268,1004159,Molly Maslin,1,0.029411764705882353
15270,1004151,Francesca Rettondini,1,0.029411764705882353
15271,1003953,Amruta Khanvilkar,1,0.029411764705882353
15272,1003934,Alexia Landeau,1,0.029411764705882353
15274,1003566,Carrie Lynn,1,0.029411764705882353
15264,1004835,Jeremy Dawson,1,0.029411764705882353
15275,1003386,Samuel Jones III,1,0.029411764705882353
15276,1003300,Tamarah Park,1,0.029411764705882353
15277,1003287,Kevin Cannon,1,0.029411764705882353
15278,1003248,Troye Sivan,1,0.029411764705882353
15279,1003209,Michael Fares,1,0.029411764705882353
15280,1003208,Harry Goldstein,1,0.029411764705882353
15265,1004601,Elliott Spiers,1,0.029411764705882353
15263,1004836,Steven M. Rales,1,0.029411764705882353
15282,1002466,Robert Amico,1,0.029411764705882353
15249,1006594,Wang Zi Wen,1,0.029411764705882353
15242,1007624,Margarita Calahorra,1,0.029411764705882353
15243,1007561,Michael Forest,1,0.029411764705882353
15244,1006864,Ni Ni,1,0.029411764705882353
15245,1006842,Alain ALIVON,1,0.029411764705882353
15246,1006731,Melissa Roxburgh,1,0.029411764705882353
15248,1006596,Zhang Guo-Qiang,1,0.029411764705882353
15251,1006346,Piotr Gąsowski,1,0.029411764705882353
15262,1005056,Edmund Wyson,1,0.029411764705882353
15252,1006167,Anthony Debaeck,1,0.029411764705882353
15254,1006139,David Hallyday,1,0.029411764705882353
15256,1005913,Kamala Jones,1,0.029411764705882353
15258,1005829,Lamberto Gutierrez,1,0.029411764705882353
15259,1005538,Ann Whitney,1,0.029411764705882353
15261,1005274,Luca De Dominicis,1,0.029411764705882353
15281,1003207,Erik Ahrnbom,1,0.029411764705882353
15285,1002037,Laurelle Mehus,1,0.029411764705882353
15320,1000799,Olivia Wickline,1,0.029411764705882353
15311,1001320,Gil Segel,1,0.029411764705882353
15305,1001711,Sophia Elisabeth,1,0.029411764705882353
15306,1001710,Jason Berrent,1,0.029411764705882353
15307,1001709,Dallas Barnett,1,0.029411764705882353
15308,1001691,Deniz Petzold,1,0.029411764705882353
15309,1001523,Tim Treloar,1,0.029411764705882353
15310,1001496,Sean Meehan,1,0.029411764705882353
15312,1001084,Corinne Yam,1,0.029411764705882353
15303,1001772,Erol Eraslan,1,0.029411764705882353
15313,1001010,Charlotte Treadway,1,0.029411764705882353
15314,1000990,Dinmukhamet Akhimov,1,0.029411764705882353
15315,1000967,Wolfgang Menardi,1,0.029411764705882353
15316,1000932,Gertrude Messinger,1,0.029411764705882353
15317,1000883,John Rue,1,0.029411764705882353
15318,1000822,TJ Hassan,1,0.029411764705882353
15304,1001736,Mandela Van Peebles,1,0.029411764705882353
15302,1001777,Murat Kiliç,1,0.029411764705882353
15286,1001947,Rachel G. Fox,1,0.029411764705882353
15293,1001786,Mehmet Eren Topçak,1,0.029411764705882353
15287,1001792,Mehmet Öztürk,1,0.029411764705882353
15288,1001791,Hüseyin Bekeç,1,0.029411764705882353
15289,1001790,Fatih Ereli,1,0.029411764705882353
15290,1001789,Turgay Kürkçü,1,0.029411764705882353
15291,1001788,Fevzi Müftüoğlu,1,0.029411764705882353
15292,1001787,Ufuk Karali,1,0.029411764705882353
15294,1001785,Celal Acaralp,1,0.029411764705882353
15301,1001778,Şafak Karali,1,0.029411764705882353
15295,1001784,Aziz İzzet Biçici,1,0.029411764705882353
15296,1001783,Salih Ünal,1,0.029411764705882353
15297,1001782,Kubilay Tunçer,1,0.029411764705882353
15298,1001781,Nihan Okutucu,1,0.029411764705882353
15299,1001780,Burhan Yıldız,1,0.029411764705882353
15300,1001779,Emre Şen,1,0.029411764705882353
15241,1007674,Mitsuki Koga,1,0.029411764705882353
15239,1007719,Jayne Hazard,1,0.029411764705882353
15238,1007875,Sebastian Feldman,1,0.029411764705882353
15185,1014113,Kevin Blake,1,0.029411764705882353
15175,1014851,Robert LeQuang,1,0.029411764705882353
15176,1014850,Emanuel Ragsdale,1,0.029411764705882353
15178,1014738,Luka Jones,1,0.029411764705882353
15181,1014586,Christopher Sommers,1,0.029411764705882353
15182,1014459,Michele Winstanley,1,0.029411764705882353
15184,1014207,Bernard Flavien,1,0.029411764705882353
15186,1013882,Mitch Gaylord,1,0.029411764705882353
15173,1014853,Lyndsey Nelson,1,0.029411764705882353
15187,1013759,Bob Turton,1,0.029411764705882353
15188,1013165,Jessika Van,1,0.029411764705882353
15189,1013091,Vijay Raaj,1,0.029411764705882353
15190,1013050,Gabriel Fleary,1,0.029411764705882353
15191,1013049,Frances Ashman,1,0.029411764705882353
15192,1013048,Theo Barklem-Biggs,1,0.029411764705882353
15174,1014852,Michael G. Wilkinson,1,0.029411764705882353
15172,1014854,Michael Cody Gilbert,1,0.029411764705882353
15237,1008085,Yvette Tucker,1,0.029411764705882353
15161,1015727,Jun Hashimoto,1,0.029411764705882353
15154,1015924,Carey Jones,1,0.029411764705882353
15156,1015896,Adrian G. Griffiths,1,0.029411764705882353
15157,1015892,Gregory Jones,1,0.029411764705882353
15158,1015830,Al Weaver,1,0.029411764705882353
15159,1015829,Barry Aird,1,0.029411764705882353
15160,1015822,Tokio Emoto ,1,0.029411764705882353
15162,1015616,Vanessa Johansson,1,0.029411764705882353
15170,1014911,Isa Danieli,1,0.029411764705882353
15163,1015532,Alan Hopkins,1,0.029411764705882353
15164,1015468,Lulu Santos,1,0.029411764705882353
15165,1015448,Nadia Verrucci,1,0.029411764705882353
15167,1015053,Clayton Martinez,1,0.029411764705882353
15168,1014932,Gabriella Wilde,1,0.029411764705882353
15169,1014931,Freddie Fox,1,0.029411764705882353
15193,1013000,Luis Escobar,1,0.029411764705882353
15194,1012338,Dominique Davalos,1,0.029411764705882353
15195,1012320,Kai Ko,1,0.029411764705882353
15227,1009266,Jarrod Bailey,1,0.029411764705882353
15218,1010507,Joan Ingram,1,0.029411764705882353
15219,1010448,Helen Dickson,1,0.029411764705882353
15220,1010264,Joe Dixon,1,0.029411764705882353
15221,1010135,John Bradley,1,0.029411764705882353
15222,1010125,Claude Heymann,1,0.029411764705882353
15224,1009740,Pitbull,1,0.029411764705882353
15228,1009255,Jason Trost,1,0.029411764705882353
15196,1012248,Thuróczy Szabolcs,1,0.029411764705882353
15229,1008932,Elizabeth Saunders,1,0.029411764705882353
15230,1008866,Ofra Haza,1,0.029411764705882353
15232,1008750,Niko Nicotera,1,0.029411764705882353
15234,1008727,Ethan S. Smith,1,0.029411764705882353
15235,1008607,Sophie Nélisse,1,0.029411764705882353
15236,1008550,Stephen Hughes,1,0.029411764705882353
15217,1010819,Elham Ehsas,1,0.029411764705882353
15216,1010873,Massi Furlan,1,0.029411764705882353
15215,1010912,Tim Downie,1,0.029411764705882353
15212,1011111,Mimi Branescu,1,0.029411764705882353
15211,1011112,Ioana Blaj,1,0.029411764705882353
15210,1011204,Stephanie Langhoff,1,0.029411764705882353
15209,1011212,Elton LeBlanc,1,0.029411764705882353
15208,1011424,J. Stephen Coyle,1,0.029411764705882353
15207,1011436,Cirocco Dunlap,1,0.029411764705882353
15206,1011510,Robbi Morgan,1,0.029411764705882353
15205,1011818,Erica Duke,1,0.029411764705882353
15203,1012023,Birute Galdikas,1,0.029411764705882353
15202,1012024,Daphne Sheldrick,1,0.029411764705882353
15201,1012060,Vivek Vaswani,1,0.029411764705882353
15200,1012123,Faouzi Bensaïdi,1,0.029411764705882353
15199,1012144,Shanyn Leigh,1,0.029411764705882353
15198,1012151,Eduardo Gómez,1,0.029411764705882353
15319,1000800,Sonja Crosby,1,0.029411764705882353
15321,1000304,Brandon Obray,1,0.029411764705882353
15152,1016052,Umberto Di Grazia,1,0.029411764705882353
15444,985532,Mark Brady,1,0.029411764705882353
15438,986513,John Sibi-Okumu,1,0.029411764705882353
15439,986480,Timmy Hung,1,0.029411764705882353
15440,986445,Lindsay Ames,1,0.029411764705882353
15441,986334,Gregg Gibbs,1,0.029411764705882353
15442,986096,Jasmin Wagner,1,0.029411764705882353
15443,985839,Gladden James,1,0.029411764705882353
15445,985095,Rebecca Zhu,1,0.029411764705882353
15436,986519,Mark Ullod,1,0.029411764705882353
15446,985086,Janna Vorobieva,1,0.029411764705882353
15447,985080,Sergei Kuzmenko,1,0.029411764705882353
15448,985079,Jim Avignon,1,0.029411764705882353
15449,985078,Dmitri Novikov,1,0.029411764705882353
15450,985077,Julia Govor,1,0.029411764705882353
15451,985076,Aleksei Znamensky,1,0.029411764705882353
15437,986518,Khan Bonfils,1,0.029411764705882353
15434,987107,Kevin Casey,1,0.029411764705882353
15453,985074,Valeri Zavodovsky,1,0.029411764705882353
15420,990420,Rose Alba,1,0.029411764705882353
15414,991173,Willa Pearl Curtis,1,0.029411764705882353
15415,991145,Mary Cecil,1,0.029411764705882353
15416,991100,Alice Beardsley,1,0.029411764705882353
15417,990727,María Luisa Coronel,1,0.029411764705882353
15418,990443,Natalis Chan,1,0.029411764705882353
15419,990426,Sonia Amelio,1,0.029411764705882353
15421,990369,Andrew Rannells,1,0.029411764705882353
15431,988370,Leeanne Locken,1,0.029411764705882353
15422,990278,Gina Bramhill,1,0.029411764705882353
15425,989675,Cristin Michele,1,0.029411764705882353
15426,989603,Christian Contreras,1,0.029411764705882353
15428,989249,Nzinga Blake,1,0.029411764705882353
15429,989247,Dior Raye,1,0.029411764705882353
15430,988663,Candace Silvers,1,0.029411764705882353
15452,985075,Sergei Volzhin-Yastrebov,1,0.029411764705882353
15454,985073,Алексей Подольский,1,0.029411764705882353
15322,1000276,Ilona Margolis,1,0.029411764705882353
15482,982374,Jeff Ramsey,1,0.029411764705882353
15476,983467,Erik Van Wyck,1,0.029411764705882353
15477,983343,Keegan DeWitt,1,0.029411764705882353
15478,982722,Nicole Cummins,1,0.029411764705882353
15479,982705,Brittany Oaks,1,0.029411764705882353
15480,982447,Michele Russo,1,0.029411764705882353
15481,982411,Fletcher Rivers,1,0.029411764705882353
15483,982297,J. Michael Oliva,1,0.029411764705882353
15473,983536,Ryan Lane,1,0.029411764705882353
15484,982296,Gracia Olayo,1,0.029411764705882353
15485,982276,Lorene Noh,1,0.029411764705882353
15486,982212,Rogerio Miranda,1,0.029411764705882353
15487,982183,Heidi McNeal,1,0.029411764705882353
15492,981812,Ed Geldart,1,0.029411764705882353
15493,981717,Ger Duany,1,0.029411764705882353
15475,983490,Cerasela Iosifescu,1,0.029411764705882353
15472,983604,Cory Hart,1,0.029411764705882353
15455,985072,Sergei Popov,1,0.029411764705882353
15462,984629,Christopher Abbott,1,0.029411764705882353
15456,985071,Vera Strokova,1,0.029411764705882353
15457,985041,Ninja,1,0.029411764705882353
15458,985040,Yolandi Visser,1,0.029411764705882353
15459,985036,Piper Kenny,1,0.029411764705882353
15460,984724,Aiden Lovekamp,1,0.029411764705882353
15461,984658,Claudia Lee,1,0.029411764705882353
15463,984613,Tenille Houston,1,0.029411764705882353
15471,983608,Brian Neal Lucero,1,0.029411764705882353
15464,984422,Richard Reid,1,0.029411764705882353
15465,984315,Sam Okelo,1,0.029411764705882353
15466,984152,Vivek Shah,1,0.029411764705882353
15467,984078,Santi Ugalde,1,0.029411764705882353
15468,983953,Alex Staggs,1,0.029411764705882353
15469,983710,Adriana Paz,1,0.029411764705882353
15413,991277,Wolfgang Hillinger,1,0.029411764705882353
15412,991385,Florence Nash,1,0.029411764705882353
15411,991946,Lila Downs,1,0.029411764705882353
15355,998040,Sherilyn Lawson,1,0.029411764705882353
15349,999276,Rosalind Rubin,1,0.029411764705882353
15350,999089,Dolores Sage,1,0.029411764705882353
15351,998697,Flora Finch,1,0.029411764705882353
15352,998501,Turbo Kong,1,0.029411764705882353
15353,998387,Ed Sheeran,1,0.029411764705882353
15354,998350,Aidan Sussman,1,0.029411764705882353
15357,997845,Brian Shoop,1,0.029411764705882353
15346,999346,Kylie Bunbury,1,0.029411764705882353
15358,997632,Karim Saleh,1,0.029411764705882353
15359,997569,Kenneth Collard,1,0.029411764705882353
15360,997436,Mimi Cecchini,1,0.029411764705882353
15361,997369,Ben Winchell,1,0.029411764705882353
15363,996700,Dax Flame,1,0.029411764705882353
15365,996551,Sara Jean Underwood,1,0.029411764705882353
15347,999329,Kevin Hernandez,1,0.029411764705882353
15345,999406,Emilie Caen,1,0.029411764705882353
15409,992078,Vera Miao,1,0.029411764705882353
15334,999713,Mike Shanks,1,0.029411764705882353
15323,1000268,Annabelle Logan,1,0.029411764705882353
15324,1000089,Alden Ray,1,0.029411764705882353
15325,1000083,Herbert Heywood,1,0.029411764705882353
15329,999771,Caitlin Dwyer,1,0.029411764705882353
15331,999736,Bianca Hunter,1,0.029411764705882353
15332,999725,Masaaki Uchino,1,0.029411764705882353
15335,999710,Greg Elam,1,0.029411764705882353
15343,999446,Monika Gossmann,1,0.029411764705882353
15336,999700,Rock A. Walker,1,0.029411764705882353
15337,999687,Christine Anne Baur,1,0.029411764705882353
15338,999672,Michael Adams,1,0.029411764705882353
15339,999656,Lila Finn,1,0.029411764705882353
15341,999546,Dave Edwards,1,0.029411764705882353
15342,999448,Martin Grelis,1,0.029411764705882353
15366,996242,Tyler Spindel,1,0.029411764705882353
15368,995980,Nick Savage,1,0.029411764705882353
15369,995965,Bryan,1,0.029411764705882353
15400,992778,Anna Arena,1,0.029411764705882353
15393,993784,Rhydian Vaughan,1,0.029411764705882353
15395,993756,Jarod Einsohn,1,0.029411764705882353
15396,993183,Ratna Assan,1,0.029411764705882353
15397,993093,Valarie Trapp,1,0.029411764705882353
15398,993074,David Bowles,1,0.029411764705882353
15399,993009,Chris Latta,1,0.029411764705882353
15401,992743,Vinay Apte,1,0.029411764705882353
15370,995920,Paul Irving,1,0.029411764705882353
15402,992727,Suhas Palshikar,1,0.029411764705882353
15403,992718,Julia Taylor Ross,1,0.029411764705882353
15404,992630,Jung Suk-won,1,0.029411764705882353
15405,992589,Mario Nieves,1,0.029411764705882353
15406,992588,Gene Barge,1,0.029411764705882353
15408,992097,Hugo Guinness,1,0.029411764705882353
15392,993854,Benedetta Gargari,1,0.029411764705882353
15391,993943,Mark Chao,1,0.029411764705882353
15389,994073,Jimmy Buffett,1,0.029411764705882353
15388,994133,Douglas Reith,1,0.029411764705882353
15387,994257,Barbara Chisholm,1,0.029411764705882353
15385,994754,Rick Pearce,1,0.029411764705882353
15384,995197,Megan Ketch,1,0.029411764705882353
15382,995205,Dario Barosso,1,0.029411764705882353
15381,995391,Subodh Bhave,1,0.029411764705882353
15380,995454,Clifton Guterman,1,0.029411764705882353
15379,995457,Chloe Csengery,1,0.029411764705882353
15378,995458,Jessica Tyler Brown,1,0.029411764705882353
15377,995459,Marilyn Alex,1,0.029411764705882353
15376,995487,Jordana Keller,1,0.029411764705882353
15375,995564,Terri Berland,1,0.029411764705882353
15373,995629,Hector Ross,1,0.029411764705882353
15371,995640,Tiny Ross,1,0.029411764705882353
15153,1015988,Philip Le Maistre,1,0.029411764705882353
15149,1016182,Sophie Meister,1,0.029411764705882353
16197,590709,Trude Berliner,1,0.029411764705882353
14933,1034789,Billy Butts,1,0.029411764705882353
14927,1036196,Dexter Darden,1,0.029411764705882353
14928,1036174,Aloe Blacc,1,0.029411764705882353
14929,1035980,Paw Hee-Ching,1,0.029411764705882353
14930,1035519,Jan Yanehiro,1,0.029411764705882353
14931,1035389,Jason Aldean,1,0.029411764705882353
14932,1035194,Heida Reed,1,0.029411764705882353
14934,1034760,Steven Klein,1,0.029411764705882353
14925,1036288,Abbey Lee,1,0.029411764705882353
14935,1034698,Igor Khripunov,1,0.029411764705882353
14936,1034689,Catalina Harabagiu,1,0.029411764705882353
14938,1034648,Dean Barlage,1,0.029411764705882353
14939,1034627,Patxi Freytez,1,0.029411764705882353
14940,1034546,Neal MacMillan,1,0.029411764705882353
14941,1034545,Stephanie Chang,1,0.029411764705882353
14926,1036285,Amarjeet,1,0.029411764705882353
14924,1036329,Lili Monori,1,0.029411764705882353
14943,1034526,Kendall Ryan Sanders,1,0.029411764705882353
14915,1037108,Nichole Galicia,1,0.029411764705882353
14909,1037952,Roma Asrani,1,0.029411764705882353
14910,1037878,Dan Birnbaum,1,0.029411764705882353
14911,1037391,Turner Ross,1,0.029411764705882353
14912,1037370,Emily D. Haley,1,0.029411764705882353
14913,1037341,André Lanthier,1,0.029411764705882353
14914,1037286,Cesar Montano,1,0.029411764705882353
14916,1037039,Bradley Pryce,1,0.029411764705882353
14923,1036349,Lara Persain,1,0.029411764705882353
14917,1036825,Stella Schnabel,1,0.029411764705882353
14918,1036681,Caitlin Thompson,1,0.029411764705882353
14919,1036638,Hubertus Hartmann,1,0.029411764705882353
14920,1036581,Gustavo Salmerón,1,0.029411764705882353
14921,1036511,Tom McBride,1,0.029411764705882353
14922,1036394,Gergely Bánki,1,0.029411764705882353
14942,1034534,Leonard Knight,1,0.029411764705882353
14944,1034513,Devan Leos,1,0.029411764705882353
14984,1031166,Thanasis Vengos,1,0.029411764705882353
14971,1031944,Lawrence Michael Levine,1,0.029411764705882353
14964,1032886,Kevin Bigley,1,0.029411764705882353
14965,1032658,Angela Portaluri,1,0.029411764705882353
14967,1032527,Valentín Paredes,1,0.029411764705882353
14968,1032439,Dante Brown,1,0.029411764705882353
14969,1032068,Nina Armstrong,1,0.029411764705882353
14970,1031961,Emilio Buale,1,0.029411764705882353
14972,1031943,Sophia Takal,1,0.029411764705882353
14962,1032977,Chico Martínez,1,0.029411764705882353
14973,1031880,Jessi Case,1,0.029411764705882353
14975,1031748,Ana Isabel Velásquez,1,0.029411764705882353
14976,1031693,Tony Cabral,1,0.029411764705882353
14977,1031514,Jayant Gadekar,1,0.029411764705882353
14979,1031497,Wasiq Khan,1,0.029411764705882353
14980,1031469,Eddie Perez,1,0.029411764705882353
14963,1032975,Sandali Sinha,1,0.029411764705882353
14961,1033086,Sydney Mason,1,0.029411764705882353
14945,1034504,Anna Margaret Hollyman,1,0.029411764705882353
14952,1033671,Corinne Masiero,1,0.029411764705882353
14946,1034482,Frank V. Ross,1,0.029411764705882353
14947,1034453,La La Anthony,1,0.029411764705882353
14948,1034197,Samira Wiley,1,0.029411764705882353
14949,1033719,Vincent Grashaw,1,0.029411764705882353
14950,1033673,Jean-Michel Correia,1,0.029411764705882353
14951,1033672,Mourad Frarema,1,0.029411764705882353
14953,1033668,Big John,1,0.029411764705882353
14960,1033153,Sarah Nagayi,1,0.029411764705882353
14954,1033667,Karl Hoffmeister,1,0.029411764705882353
14955,1033666,François Rimbau,1,0.029411764705882353
14956,1033652,Dieter Riesle,1,0.029411764705882353
14957,1033573,Angela McEwan,1,0.029411764705882353
14958,1033547,Brady Allen,1,0.029411764705882353
14959,1033202,Sonia Moser,1,0.029411764705882353
14908,1038347,Cheap Trick,1,0.029411764705882353
14907,1038379,Robert Kazinsky,1,0.029411764705882353
14906,1038625,Kacey Rohl,1,0.029411764705882353
14858,1041608,Aileen Pringle,1,0.029411764705882353
14851,1042447,Emmanuel Schwartz,1,0.029411764705882353
14852,1042415,Wayne Toth,1,0.029411764705882353
14853,1042362,Patrick Griffin,1,0.029411764705882353
14854,1042033,Hans-Christian Thulin,1,0.029411764705882353
14856,1041747,Ethan Laidlaw,1,0.029411764705882353
