Crew_ID,Crew_Name,Num
55116,Joe Chappelle,1
1447427,Chung Sup Yoon,1
1539279,Joe Drake,1
1403544,Ciarán Barry,1
550113,Joe Gatta,1
1419119,Cid Swank,1
4186,Joe Hutshing,1
1783713,Cindy Jo Hinkleman,1
1393015,Joe Ksander,1
47642,Cindy Mollo,1
1378222,Joe Ondrejko,1
1455296,Cindy Parker,1
1547656,Joe Schiff,1
50954,Alexandre Azaria,1
999565,Joe Walker,1
1632006,CJ Cole,1
121234,Joe Yrigoyen,1
1412477,Clément Sentilhes,1
40786,Axel Scholz,1
1411809,Claire Bretschneider,1
49285,Joel McNeely,1
928496,Claire Dumaze,1
1378701,Joel Whist,1
1403631,Claire Gascoyne,1
1447476,Johan Klingler,1
1760496,Claire Leese,1
1400837,John A. Johnston,1
1613291,Claire McGrane,1
91934,John B. Griffin,1
1577057,"Claire OBrien""",1
1394925,John Baron,1
1454684,Claire Rolls,1
10571,John Bernard,1
1338216,Claire Tomalin,1
6491,John Bloom,1
51600,Clare Kilner,1
1395269,John Bruno,1
1406916,Clare Langan,1
1086967,John Byers,1
1903103,Clare Macdonald,1
11770,John Carpenter,1
1376804,Clare Norman,1
1817119,John Cheng,1
66052,Clarence Hui,1
582620,John Constantine  ,1
47640,Clark Johnson,1
1431097,Bárbara González Monsreal,1
20718,Claude Berri,1
1480986,Baik,1
11444,Claude E. Carpenter,1
8933,John Du Prez,1
1708228,Claude Hazanavicius,1
180281,John Enbom,1
17427,Claude La Haye,1
1724204,Barbara Albucher,1
1394924,Aaron Rochin,1
1416440,Barbara Bass,1
7357,Claudia Becker,1
1897349,John Gant,1
7839,Claudia Bobsin,1
1403546,John Gazdik,1
1219059,Claudia Katz,1
1409816,Barbara Cantu,1
1706710,Claudia Li,1
8155,John Hazelton,1
1330898,Claudio Campana,1
1321,John Howe,1
14197,Clay Boss,1
1412199,John J. Downey,1
3430,Clayton Collins,1
41675,Barbara Fiorentino,1
58292,Aaron Schneider,1
1115114,John K. Adams,1
1264277,Alexandre Ilkhovski,1
92495,John Koyama,1
1549635,Alexandria Forster,1
1594640,Barbara Holmes,1
55224,Clifford C. Coleman,1
1374605,John Leimanis,1
91852,Clifford Capone,1
1337640,Barbara Horcasitas,1
1364427,Clint Bennett,1
1619978,"John Magic Wright""",1
1624414,Alexis Bloom,1
935493,John McAlary\t,1
6377,Clint Mansell,1
1783638,John Mikels,1
1722371,Clint Schultz,1
11507,John Muto,1
1463489,Alexis Forni,1
165396,Barbara Nelson,1
92336,Clinton Wayne,1
34339,Barbara Phillips Marco,1
31211,Clive Barker,1
59328,John Pogue,1
1645456,Clive Copland,1
91862,John R. Helton,1
53295,Clive Cussler,1
1123794,John R. Woodward,1
1392246,Clive Jackson,1
1235589,Barney Kessel,1
1393286,Clive Pollick,1
14766,John S. Baker,1
84162,Clovis Bueno,1
1552363,Barrett J. Leigh,1
108146,Clyde E. Bryan,1
91911,John Seakwood,1
1403632,Clyde Lane,1
57082,John Stockwell,1
1567280,Clyde McKinney,1
1400820,John T. Van Vliet,1
1651460,Coco Francini,1
1409712,John Trapman,1
1547360,Cody Beke,1
10186,John W. Holmes,1
1525142,Cody Zwieg,1
8752,John Wright,1
17854,Alexis Scott,1
1722385,"Johnny DMara""",1
1645459,Colin Alway,1
1564544,Jon Ailetcher,1
1412485,Alexis Vieil,1
2200,Jon Cohen,1
1412481,Colin Bach,1
1534681,Barry Cole,1
1347726,Colin Brantley,1
1783644,Barry Franenberg,1
30483,Colin D. Irwin,1
1214466,Jon Plowman,1
939990,Colin Gibson,1
1439767,Barry Kingston,1
238120,Colin Jones,1
935469,Jonathan Babineaux,1
1645432,Colin Manning,1
1171528,Jonathan Freeman,1
1407858,Colin Ritchie,1
1408321,Jonathan Harb,1
1449000,Colin Sittig,1
54164,Barry Peterson,1
35079,Colin Towns,1
1424180,Jonathan Taylor,1
28901,Colin Vaines,1
1813754,Jonathon E. Stewart,1
14651,Alfred Bruzlin,1
1326407,Jonny Pray,1
91051,Colleen Callaghan,1
594,Jordan Cronenweth,1
1580863,Colleen Kay,1
1099033,Jordan Valenti,1
67372,Collodi,1
1555670,Aileen Seaton,1
1657907,Colton Miller,1
1560071,Jose Manuel Ballesteros,1
1792052,Columbine Goldsmith,1
1680438,Joseph Aliberti,1
1866370,Concepcion Alicino-Saucedo,1
1534640,Joseph Coscia,1
8503,Alfred Newman,1
1561044,Joseph E. Kenney,1
1404805,Conor McCullagh,1
53359,Joseph Infantolino,1
1046685,"Conor ONeill""",1
51951,Joseph Minion,1
1638257,"Conor OSullivan""",1
81893,Joseph T. Garrity,1
1783636,Conrad Chitwood,1
227450,Josh Bratman,1
936638,Alfred Sweeney,1
1117281,Josh Gummersall,1
16892,Alfred Ybarra,1
1163926,Josh Land,1
1618412,Alfredo Castillo,1
1403198,Josh Prikryl,1
37925,Conrad W. Hall,1
71262,Joshua Donen,1
1421681,Constance Bracewell,1
1018081,Joshua Stricklin,1
1408856,Consuelo Bidorini,1
5241,Jost Vacano,1
11808,Cooper Layne,1
1338670,Joy Zapata,1
5363,Coreen Mayrs,1
1560041,Juan Jose Montemayor,1
1560094,Alfredo Gonzalez,1
1128252,Aimée Peyronnet,1
1389616,Corey Pritchett,1
1446549,Judith Saunders,1
1567770,Corey Sweazen,1
59040,Judy Dickerson,1
1759541,Cornelia McNamara,1
1772290,Aimee Callaway,1
1563906,Cornelia Ryan,1
551534,Juiping Cao,1
85853,Corson Jowett,1
27038,Julia Chasman,1
120119,Cory Goodman,1
1453274,Julia L. Walker,1
70896,Cory Neal,1
98104,Julian Barratt,1
729995,Alfredo Matas,1
10718,Julian Doyle,1
1319040,Couper Samuelson,1
1613272,Juliane Walker,1
1860864,Courtney Bright,1
1178897,Julie Carrier,1
1520952,Alfredo Mora,1
112272,Julie Garces,1
1400492,Courtney Schmidt,1
552986,Bellamkonda Suresh,1
1552061,Craig A. Brink,1
1176869,Julie M. Thompson,1
7045,Craig Armstrong,1
37592,Ernest Troost,1
1397846,Craig Barron,1
91941,Ernie Malik,1
1117879,Ali Bell,1
62644,50 Cent,1
1442118,Alice Leconte,1
963052,Ethan Palmer,1
1416675,Craig Busch,1
1752051,Eugene Armencha,1
1123782,Craig Davidson,1
5674,Eugenio Ulissi,1
71945,Craig Fernandez,1
1614086,Eunice Khoo,1
1727621,Alice Robert,1
67350,Eva Ruggiero,1
1411521,Craig Heath,1
57925,Evan A. Lottman,1
1421695,Craig Henderson,1
1017234,Evan Hayes,1
16565,Craig Huston,1
1416576,Everett D. Wilson,1
303056,Craig Johnson,1
1541694,Evyen Klean,1
1178899,Craig Lyman,1
1701724,Andrew P. Flores,1
1266571,Alice Searby,1
1133342,Ezequiel Nieto,1
35796,Craig Mazin,1
7201,Andrew Powell,1
21585,Craig Perry,1
1394862,Fabian Sanjurjo,1
117404,Craig Pinkard,1
57348,Fabrice Bismuth,1
63709,Craig R. Baxley,1
1866312,Fahed Alhabib,1
1780708,Craig Ring,1
1337638,Fanny Stauff,1
53491,Alice Sebold,1
1412213,Fatima Robinson,1
1752046,Alicia Ast,1
1453319,Faye Brenner,1
11779,Craig Stearns,1
1353528,Felice Diamond,1
1119467,Craig Walker,1
1128339,Felicia Nalivansky,1
79434,Craig Zobel,1
1396840,Felipe Borrero,1
1718276,Alicia Gleeson,1
1425341,Ferdinand Duplantier Jr.,1
1473757,Creighton Bellinger,1
1406913,Fernandes Mendes,1
1573023,Crisanta Melendez,1
1400081,Andrew Rowlands,1
1121874,Cristen Carr Strubbe,1
87342,Fernando Gabeira,1
1459935,Cristina Sopeña,1
1560072,Fernando Gutierrez,1
1428198,Crystal Dowd,1
71279,Andrew S. Eisen,1
1336431,Crystal Woodford,1
1138800,Adam Kassan,1
1355530,Cuitlahuac Morales Velazquez,1
441778,Filip Remunda,1
1404717,Curt Schulkey,1
1403532,Fiona Connon,1
1557239,Curtis Burch,1
53344,Fiona Trayler,1
13194,Curtis Lindersmith,1
1621726,Flávio Chaves,1
1409721,Curtis Roush,1
1627960,Fleur Nooyen,1
6390,Curtiss Clayton,1
1418324,Florian Friedmann,1
15151,Cydney Bernard,1
90387,Andrew W. Garroni,1
1547657,Alicia Hadaway,1
1627974,Fouad Bourbouh,1
1532249,Cynthia Barr,1
929839,Frédéric Dubois,1
1406925,Cynthia E. Thornton,1
4277,Frédéric Junqua,1
1331428,Cynthia Epping,1
62434,Frédéric Thoraval,1
1622129,Cynthia Hyland,1
1407211,Frédérique Ney,1
1412211,"Cyril ONeil""",1
1367821,François Dumoulin,1
575769,Aaron Skalka,1
56005,François Protat,1
1599624,D.A. Young,1
1469316,François Senécal,1
1335565,Dadi Einarsson,1
53997,Frances Higson,1
1640570,Dagoberto Assis,1
1405374,Francesca Birri,1
140486,Dai Song,1
9026,Francesca Lo Schiavo,1
1431552,Daina Daigle,1
1565660,Francine Fontaine,1
68114,Daisuke Tengan,1
17532,Francine Sandberg,1
1315036,Daisy Ridley,1
1776,Francis Ford Coppola,1
1659232,Dale Armin Johnson,1
1646498,Francis Péloquin,1
1769324,Dale E. Anderson,1
70281,Francisco Ramalho Jr.,1
1431013,Alida Castelan,1
1537144,Adam Kay,1
91881,Alison Clark,1
16740,Francois Grobbelaar,1
161159,Dale Robinette,1
1407371,Frank Avanzo,1
1394920,Dale Strumpell,1
16751,Frank Bracht,1
84125,Dallas Austin,1
1700118,Adam Kimmerlin,1
1472327,Dallas Hartman,1
4027,Frank Darabont,1
2533,Dallas Puett,1
9408,Frank Gaeta,1
11993,Dalton Trumbo,1
91863,Frank Hendrick,1
1559872,Damian Barret,1
7715,Frank J. Urioste,1
1391715,Damian Candusso,1
54110,Frank Kruse,1
28715,Aaron Spelling,1
49284,Frank Mancuso Jr.,1
1885813,"Damian Rocky Polito""",1
7908,Frank Oz,1
1376265,Damien Aubry,1
543916,Andy Carter,1
1628057,Damien Carr,1
1404258,Frank Regula,1
1454668,Alison Evans,1
1085258,Frankie Chung,1
1847626,Damien Couvreur,1
1408395,Frans Wetterings III,1
1435391,Damien Elliott,1
1463245,Fred A. Reilly,1
1405234,Damien Smith,1
1394749,Andy Fowler,1
1085575,Damir Gabelica,1
1185588,Fred Culbertson,1
66057,"Damon Grease Blackman""",1
16552,Fred J. Brown,1
72026,Damon Lee,1
23860,Fred Mollin,1
69057,Dan Allingham,1
13865,Fred Price,1
1594641,Dan Bartolucci,1
99426,Fred Rosenberg,1
1403412,Dan Cornwall,1
10546,Fred T. Gallo,1
23759,Dan Davis,1
1470938,Freddie Glusman,1
1590413,Dan Deleeuw,1
4434,Frederick Elmes,1
1342619,Dan Dorfer,1
7123,Frederick Knott,1
1148576,Dan Frye,1
1403197,Fritz Lindbeck,1
1322147,Dan Grace,1
1815943,Fukuo Suzuki,1
5379,Dan Halsted,1
223246,Andy Hague,1
11013,Dan Harris,1
1074163,G.A. Aguilar,1
1406390,Dan Hegeman,1
27224,Gérard Simon,1
1707616,Dan Hubbert,1
178426,Gabe Sachs,1
8216,Dan Jinks,1
1412716,Adam Klein,1
91885,Alison Grace,1
1724196,Gabriel Botcherby,1
40268,Dan Laustsen,1
1396794,Gabriel J. Serrano,1
7496,Dan Leigh,1
57872,Adam Leff,1
1431033,Dan Mayer,1
1633472,Andy Hensler,1
40347,Dan Molina,1
1418319,Gaby Beyers,1
1338372,"Dan OConnell""",1
1458202,Gail Hunter,1
1004599,Dan Rae,1
1844322,Gail Marks,1
1453631,Dan Ramsay,1
2073,Gail Stevens,1
1856834,Dan Sadovsky,1
1425852,Galina Zaigraeva,1
1334184,Dan Sissons,1
1454677,Gareth Love,1
71237,Alison R. Rosenzweig,1
1119463,Gareth Upton,1
1398176,Alix Hester,1
1118383,Garret Baldwin,1
1123783,Alix Raynaud,1
11413,Garrett Lewis,1
1000,Dan Weil,1
1125189,Garrick Dion,1
1723827,Dan Zarlengo,1
978127,Andy Koyama,1
54417,Dana Brunetti,1
1513290,Gary Barnes,1
56718,Dana Fox,1
1417842,Gary Birmingham,1
1552201,Allan Byer,1
1187380,Gary Breslin,1
1568649,Dana Kroeger,1
217371,Adam Levine,1
1840985,Dana Torrey,1
1637798,Gary Campbell,1
1400491,Dan-ah Kim,1
80691,Gary Chapman,1
7732,Allan Cameron,1
83412,Gary Daigler,1
1386918,Dane Allan Smith,1
1538447,Gary Edelman,1
1408182,Allan Galajda,1
5501,Gary Fleder,1
1629532,Daniel Berkowitz,1
3117,Gary Frutkoff,1
37297,Daniel Bobker,1
5371,Gary Gilbert,1
61076,Daniel Bradford,1
1352958,A. Todd Holland,1
1415632,Daniel C. Gold,1
1367502,Andy Ryan,1
8484,Aaron Stell,1
92479,Gary Hymes,1
1632349,Daniel Charchuk,1
62824,Gary J. Tunnicliffe,1
1856818,Allan Greenblatt,1
1453649,Andy Spilsted,1
1176925,Allan Jacobs,1
21718,Gary Kosko,1
1585302,Daniel Coe,1
1453278,Gary Kudroff,1
52448,Daniel Dubiecki,1
1335457,Andy Zhang,1
1452991,Daniel Fotheringham,1
1229003,Gary McCarver,1
7884,Daniel Gerson,1
91908,Gary Muller,1
1553263,Abbie Ludwig,1
1406763,Gary Nolin,1
1389623,Daniel Grant North,1
85801,Anees Bazmee,1
1867156,Daniel Griley,1
1403183,Angel Acosta,1
1398083,Abdellah Baadil,1
61652,Gary Ventimiglia,1
1552803,Daniel Jeannette,1
17046,Gary Winick,1
46353,Daniel Licht,1
1542802,Angel Pine,1
1553251,Allan Mason,1
1816162,Gavin Walters,1
1461179,Daniel McNutt,1
1657664,Gene Kearney,1
15348,Daniel Mindel,1
9852,Gene Milford,1
1568456,Daniel Mizuguchi,1
1453318,Gene R. Johnson,1
1730964,Allan Mowbray,1
31152,Geneviève Robert,1
1400070,Daniel Pagan,1
935719,Genevieve Tyrrell,1
40549,Daniel Petrie,1
1538442,Geoff Ernst,1
1400088,Daniel Pinder,1
91917,Geoff Lawrence,1
1840702,Daniel R. Bentley,1
1408197,Geoff Teoli,1
1464344,Daniel R. Chavez,1
952971,Geoffrey Mayo,1
1599656,Daniel R. Kerr,1
1511737,Geoffrey Patterson,1
8578,Daniel Rezende,1
61357,Geoffrey Sax,1
1657912,Daniel Rieser,1
113728,George Arthur Bloom,1
1406898,Allan Zaleski,1
42081,George Butler,1
1400814,Daniel Sperry,1
1763595,Angela Levine,1
15356,Daniel Sudick,1
81699,George Flynn,1
1195781,Allan Zavod,1
17210,George Furla,1
20600,Daniel Taradash,1
3267,George Hamilton,1
1317959,Daniel Vérité,1
13810,George Hively,1
14356,Daniele Amfitheatrof,1
6358,George Jenkins,1
8673,Daniele Massaccesi,1
12040,George L. Little,1
20818,Allen Covert,1
165791,George Meyer,1
1407889,Danielle Noe,1
61690,George Mooradian,1
1859697,Danny Andres,1
1313122,Angeline Zeigler,1
1208226,Danny Bensi,1
9204,George S. Clinton,1
1449899,Danny Bramson,1
1427545,George Whitear,1
33279,Danny Cannon,1
2947,Georgia Kacandes,1
1566832,Allen D. Easton,1
1866325,Georgina Lovering,1
45830,Danny Dimbort,1
1550617,Gerald A. King,1
91903,Danny Eccleston,1
46086,Gerald Di Pego,1
9965,Allen Daviau,1
47641,Gerald Petievich,1
574380,Danny Epper,1
5628,Angelo Badalamenti,1
1338970,Danny Freemantle,1
16367,Gerard Loret,1
7658,Danny Hambrook,1
1412600,Gerardo Manjarrez,1
91092,Danny Michael,1
1403526,Gerardo Puglia,1
1836962,Danny Park,1
1882988,Gerhard Rupp,1
1567262,Danny Skundric,1
1457694,Germicka Barclay,1
35550,Danny Strong,1
10741,Gerry Bates,1
1741093,Danny Trefts,1
21394,Gerry Lively,1
2366,Dante Ferretti,1
41892,Geyer Kosinski,1
1368867,Allen Hall,1
87684,Gianni Romoli,1
1706222,Dara Norman,1
565298,Gideon Defoe,1
986608,Daran Fulham,1
1376809,Adam Richards,1
1328147,Darcie Buterbaugh,1
1424617,Gilbert Lake,1
1856832,Darco Medlitch,1
1023192,Gilles Boillot,1
1457630,Darek Gogol,1
1319751,Gillian Libbert,1
1882996,Darina Hejlová,1
1455297,Gina Cascino,1
57439,Allen Shapiro,1
1403190,Gina Di Bari,1
2240,Darius Khondji,1
71947,Gina Prince-Bythewood,1
1458527,Allen Weisinger,1
18135,Ginger Sledge,1
7338,Darrell Silvera,1
105330,Gino De Rossi,1
1454650,Darren Burgess,1
103057,Giorgio Armani,1
1368851,Darren Poe,1
1448601,Angie Jones,1
1454690,Darren Thomson,1
128217,Giuseppe Capotondi,1
1448998,Darrin Drew,1
1441368,Glen A. Dickson,1
8502,Darryl F. Zanuck,1
1426331,Glen Pratt,1
578725,Darryl Lucas,1
9357,Glenn Boswell,1
1430501,Daryl Bristow,1
1052078,Glenn Derry,1
21374,Allison Cowitt,1
1401147,Anik Seguin,1
5165,Dashiell Hammett,1
1464851,Glenn Hetrick,1
65918,Dave Becky,1
88556,Glenn McQuaid,1
1435689,Dave DeGaetano,1
61838,Glenn R. Wilder,1
84414,Dave Eggers,1
91887,Ann Heeley-Ray,1
1258222,Dave Gordon,1
61624,Ann Robinson,1
229453,Dave Harding,1
1567969,Gloria Ciraolo,1
1613277,Dave Heazlewood,1
1407827,Gloria Davies,1
1712001,Allison Gordin,1
1404271,Gloria Montemayor,1
1580861,Dave Kellom,1
4447,Ann Ruark,1
586503,Dave Kim,1
11303,Adam Schroeder,1
1390527,Dave Kulczycki,1
1053,Gordon Davidson,1
1113194,Dave Kupczyk,1
1133345,Gorka Magallón,1
1340746,Dave Lawrence,1
57069,Grégoire Hetzel,1
1418443,Dave Muscat,1
1402919,Graeme Crowther,1
1406066,Dave Whitehead,1
1401687,Anna Behlmer,1
971840,Allison Shearmur,1
59774,Graham Burke,1
1302411,David A. Smith,1
62743,"Graham Grace Walker""",1
57124,David A. Stewart,1
20169,Graham Place,1
548444,David A. Whittaker,1
7628,Grant Curtis,1
1816132,David Adamthwaite,1
1454679,Grant Maisey,1
1560127,David Alvarez,1
1547659,Grant Miller,1
64159,David Andrew Goldstein,1
50726,Greg Cannom,1
1482380,Alma Kuttruff,1
1599646,Greg Fausak,1
1855084,David Arch,1
555329,Greg Funk,1
93289,Abi Morgan,1
14376,Greg Hayden,1
1397823,Alyson Dee Moore,1
1400546,Greg John Callas,1
61107,David B. Householter,1
1386913,Greg Maloney,1
1400519,David B. Moulder,1
84127,Greg Mooradian,1
1533093,Alyssa Feener,1
1495857,Greg P. Fitzgerald,1
73916,David Bach,1
15878,Anna Rackard,1
1398085,David Balfour,1
1613336,Greg T. Moon,1
1462811,Amanda Essick Burrell,1
548446,Greg Zimmerman,1
1455288,David Becton,1
1341781,Gregg Landaker,1
1860805,Amanda Fernald Jones,1
8584,Anna Van Steen,1
64158,David Benullo,1
109994,Gregory Alpert,1
91893,David Blitstein,1
1395027,Gregory D. Liegey,1
1622114,David Blizard,1
17812,Gregory Hoblit,1
11298,Amanda Knight,1
1360110,Gregory L. McMurry,1
33183,David Bowers,1
46360,Gregory Melton,1
86557,David Breashears,1
8487,Gregory Peck,1
6391,David Brisbin,1
1172441,Gregory S. Hooper,1
57029,Amanda Lewis,1
1319399,Anne Bloomfield,1
2031,Amanda Mackey,1
1489910,Guido Notari,1
970287,David Burrows,1
1760524,Guillaume Beauron,1
1402022,David C. Potter,1
1594605,Gunnar Zimmer,1
4190,David C. Robinson,1
1407729,Gus Coto,1
56748,David C. Williams,1
1128254,Anne Bruning,1
2380,David Carson,1
278,Gustavo Santaolalla,1
1291702,David Chirchirillo,1
62983,Guy Collins,1
1378688,David Clarke,1
9915,Guy Hamilton,1
1128338,Amanda Moshay,1
1424454,Anne Dixon,1
1425764,David Combs,1
967459,Guy Potgieter,1
15291,David Coulson,1
1287668,Guy Speranza,1
12781,David Crockett,1
1376902,Gwendolyn Yates Whittle,1
67803,Amanda Silver,1
59773,Hael Kobayashi,1
1337651,David Danesi,1
1210567,Haim Mazar,1
92937,David Daniel,1
48583,Anne Fontaine,1
193339,David Decio,1
7227,Hal Lieberman,1
1403539,David Dozoretz,1
176063,Hal Sutherland,1
21839,David Drury,1
1608789,Haley Sweet,1
1391390,David E. Diano,1
1882993,Ham Kim Byung,1
112609,David E. Fluhr,1
16359,Hamish McColl,1
1403534,David E. Harshbarger,1
66549,Adam Sztykiel,1
1412699,David Esparza,1
16405,Hania Robledo,1
1550576,David Eubank,1
1087388,Hank McCann,1
11229,David Evans,1
1580461,Hannah Walter,1
14349,David F. Klassen,1
7837,Hans Funck,1
1532606,David Fencl,1
1724512,Hanus Polak Jr.,1
7467,David Fincher,1
1684304,Harald Belker,1
1560063,Ambar Palacios,1
1614107,Haridian Nóbrega,1
1316543,David Forrest,1
9018,Anne Rice,1
11813,David Foster,1
17536,Anne Schotte,1
1547240,David Franco,1
1497677,Harold Welb,1
5065,David Frankel,1
120944,Harris Jayaraj,1
27903,David Freeman,1
1566836,Harrison Gibbs,1
1408853,Aminta Townshend,1
1418322,Harry Barnes,1
1553235,David Gabrielli,1
1559022,Harry Cordwell,1
20066,David Gamble,1
1332509,Annette Borgmann,1
928915,David Gelb,1
1349966,Annette Chaisson,1
1856830,"Amit Gaash""",1
1536965,Harry Lu,1
1180131,David Golden,1
20953,Harry Manfredini,1
73667,David Golia,1
10081,Harry Pottle,1
1599798,Amitabh Bhattacharya,1
9863,Harry Saltzman,1
1468319,David Grann,1
16521,Harry W. Tetrick,1
1375896,David Gross,1
7678,Hart Bochner,1
33010,David Gurfinkel,1
129956,Haruki Murakami,1
1378217,David H. Allen,1
57642,Harvey Rosenstock,1
83071,David H. Venghaus Jr.,1
7067,Haskell Wexler,1
1378757,David Hankins,1
1334498,Heather Carey,1
1775781,David Harari,1
1560120,Heather Ignarro,1
1193597,Amma Asante,1
1466663,Heather Leat,1
31710,David Hoberman,1
1763589,Heather Neely,1
77365,David Hollander,1
23783,Heather Plott,1
1816128,David Holliday,1
1708291,Annika Krausz,1
1816140,David Hyde,1
1174074,Ant Timpson,1
955442,David I. Stern,1
1324453,Heidi Higginbotham,1
59370,David Insley,1
1045317,Heidi Murkoff,1
1463249,David J. Hardy,1
1483848,Heidi Tebo,1
74975,David J. Hudson,1
1287961,Helen Estabrook,1
91864,David J. Negron,1
233077,Helen Kotsonis,1
1424696,David J. Thompson,1
1329418,Helen Monaghan,1
1390516,David James,1
26176,Helen Turpin,1
558,David Julyan,1
1528344,Helene Seidl,1
91944,David K. Riebel,1
1431021,Hennie Britton,1
41326,David Kanter,1
1613313,Henry Badgett,1
58002,David Klass,1
1695270,Henry Cantor,1
21405,David Klein,1
570932,Henry Fownes,1
508,David Koepp,1
23411,Henry Kuttner,1
601,David L. Snyder,1
4585,Henry Normal,1
1599623,David Ladish,1
1408357,Henry Tirl,1
83688,David Lai,1
1570,Anthony Dod Mantle,1
60864,David Lancaster,1
15193,Herbie Hancock,1
1437191,David Larson,1
2083,Herman F. Zimmerman,1
65669,Amnon Globus,1
3564,Hervé de Luze,1
1535949,David Le Vey,1
1398111,Hicham Regragui,1
1547658,David Lebensfeld,1
1456821,Hideki Takahashi,1
44023,Amos Poe,1
61353,Hilary Dugdale,1
1170025,David Lee Fein,1
1538444,Hilton Garrett,1
1431066,David Legault,1
12188,Hiromasa Ogura,1
1549109,David Leite,1
1860869,Hirotatsu Taniguchi,1
1401117,David Linck,1
12186,Hisao Shirai,1
1377132,David Luckenbach,1
1666174,Hjörtur Grétarsson,1
1432053,Amy Cohn,1
1753769,Holiday Freeman,1
1416579,David M. Ice,1
1559782,Holly E. McCarthy,1
1627994,David Maddux,1
1335456,Hong Qin,1
21371,Amy Holden Jones,1
1772293,Anthony Drewett,1
1527960,David Manzanares,1
1453277,Horst Grandt,1
1392250,David Marder,1
1706220,Howard Bachrach,1
1536376,David McCullough,1
1408193,A.J. Vesak,1
126886,David McFarland,1
9041,Howard Cummings,1
70553,David McIlvain,1
16463,Howard Goodall,1
818,David McKenna,1
80216,Howard Michael Gould,1
4854,David Minkowski,1
4849,Anthony J. Ciccolini III,1
58178,David Mirkin,1
13866,Howard Shoup,1
5668,David Moritz,1
84047,Howard Storm,1
16545,David Morrell,1
1405717,Howell Gibbens,1
64157,David N. Titcher,1
233080,Hubert Boorder,1
12085,David N. Weiss,1
23583,Hubert Pouille,1
141171,David N. White,1
1551892,Hugh Brompton,1
167789,David Nelson,1
60187,Anthony Katagas,1
3393,David Newman,1
1560087,Hugo A. Reyes,1
1016176,Amy Hubbard,1
972,Humberto Cornejo,1
8305,David Nicksay,1
8922,Anthony Powell,1
63103,Amy J. Roberts,1
1883003,Hwang Kyuyoung,1
1552549,David Orr,1
1433231,Iain Anderson,1
35013,David Oyelowo,1
79185,Adrien Morot,1
1685460,David Paris,1
1599631,Ian Elias,1
1448743,Amy L. Forsythe,1
1398108,Ian Foster,1
1657700,Amy Lauritsen,1
69805,Ian Jones,1
1558107,David Pruiksma,1
589970,Ian Kincaid,1
8967,David Puttnam,1
165828,Ian Maxtone-Graham,1
1432054,David Quierolo,1
1400343,Ian Noe,1
1321004,David Rawley,1
1461174,Ian S. Takahashi,1
1106752,David Ready,1
1401770,Ian Vertovec,1
1445487,David Rogow,1
1398089,Ian Whiteford,1
1338233,David Rosenbaum,1
5167,Ida Random,1
17816,David Rosenbloom,1
1303797,Anthony Van Laast,1
1460761,David Rosychuk,1
110873,Igor Kovalyov,1
76015,Amy McIntyre Britt,1
1460785,Ilene Pickus,1
1412474,David Ruiz Gameros,1
1401175,Adrienne Lynn,1
54420,David Sardy,1
1565661,Ines Li,1
42129,David Saunders,1
1792044,Ingrid Lanzenberg,1
967137,David Scheunemann,1
16365,Irène Jordi,1
14409,David Schwimmer,1
1399093,Iram Collantes,1
11834,David Seltzer,1
1202779,Irena Stepic,1
57327,David Sheffield,1
56041,Irene Mecchi,1
8422,David Shire,1
1425850,Irina Melnikova,1
197,David Silverman,1
1613199,Iris Paschedag,1
1405198,David Sinfield,1
7506,Irwin Allen,1
1566831,David Slonaker,1
1337645,Isabel Acevedo,1
1400354,Amy Pawlowski,1
1417238,Isabel Greiwe,1
1404533,David Sosalla,1
8704,Isabelle Guay,1
46952,David Stiven,1
1772302,Isabelle Saintive,1
17144,David T. Friendly,1
1329477,Ismael Jardon,1
1627989,David Tanaka,1
56042,Ivan Bilancio,1
1446682,David Taritero,1
91943,Antonia Proscia,1
2556,Amy Robinson,1
1447450,Ivaylo Anguelov,1
29016,David Thwaites,1
34512,Ivo Hušnjak,1
1357059,David V. Butler,1
1481520,J. Bond Johnson,1
3180,David Veloz,1
1449283,Antonin Martin-Hilbert,1
234843,David Vernon,1
33045,J. Michael Straczynski,1
1454693,David Vinicombe,1
28156,J. Peter Robinson,1
1614060,David Walter,1
20223,J.C. Spink,1
1402724,Amy Sanderson,1
67094,J.E. Beaucaire,1
10390,Amy Sayres,1
237333,J.M. Logan,1
7191,David Webb Peoples,1
129,J.R.R. Tolkien,1
2766,David Weisbart,1
1557162,Jörn Klamroth,1
1645436,David White,1
124703,Jürgen Olczyk,1
21220,David Willis,1
1393448,Jaap Buitendijk,1
1237456,David Willson,1
1391711,Jacinta Leong,1
1425854,Abi Schneider,1
6603,Jack Cardiff,1
15015,Amy Stofsky,1
1367562,Jack English,1
22012,David Worth,1
8576,Antonio Pinto,1
1860860,Davis Reynolds,1
1532774,Jack Hayes,1
1555489,Dawn Ascher-Trevino,1
1550369,Jack Lewars,1
1453316,Dawn J. Jackson,1
514,Jack Nicholson,1
710,An Dorthe Braker,1
62020,Jack Sholder,1
11899,Dawn Steel,1
1560111,Antonio Sánchez Romero,1
1133340,Ana Jardón Ruiz,1
